Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Chính chủ bán nhà Tây Mỗ, ô tô đỗ gần, ngõ trước nhà 3m, DT 43m, 4 tầng, chỉ 5.2 tỷ. LH: 0973 561 ***","Đường 70, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Chính chủ bán nhà Tây Mỗ, ô tô đỗ gần, ngõ trước nhà rộng 3m, 2 mặt thoáng trước và sau, nên nhà rất thoáng và mát, DT 43m², 4 tầng, chỉ 5.2 tỷ. Lh:  0973 561 *** - Nhà tại trung tâm làng Miêu Nha phường Tây Mỗ, cách trường mầm non, cấp 1,2 Lý Nam Đế và chợ Miêu Nha chỉ 300m, xung quanh là nhiều khu đô thị lớn như Vinhomes Smart City, Xuân Phương, Lumi, tương lai nhà cách đường lớn rộng 30m thông từ đường 70 sang đường Vành Đai 3,5 chỉ 30m. - Thiết kế: 4 tầng độc lập mới cứng, đầy đủ công năng, 2 mặt thoáng trước sau, nhà ở rất thoáng và mát. - Diện tích: 43m². - Giá: Chỉ 5.2 tỷ (có thương lượng). - Sổ đỏ chính chủ, sẵn sàng giao dịch. - Gọi gấp Em Dưỡng chủ nhà:  0973 561 ***",12/11/2024,22/11/2024,"5,2 tỷ",43 m²,4 tầng,"- Sổ đỏ chính chủ, sẵn sàng giao dịch.",N/A,N/A,"3,1 m",3 m,Cơ bản,N/A,N/A,Tin thường,41053039
"Keangnam 118.75m2, 3PN ban công ĐN tầng đẹp, nhà đầy đủ nội thất mới vào ở được ngày xem nhà dễ","Dự án Keangnam, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Diện tích 118.75m². Tầng đẹp. 3 ngủ, 2 WC. Giá 8.5 tỷ. Sổ đỏ chính chủ. Xem nhà 24/7. Xem nhà liên hệ em Hưởng:  0968 862 ***",19/10/2024,18/11/2024,"8,5 tỷ","118,75 m²",3 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40803614
"Chính chủ bán căn KeangNam 158.4m2 4 ngủ view sân vận động, nội thất mới cao cấp xem nhà 24/7","Dự án Keangnam, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Diện tích 158.4m², 4 ngủ 3WC. Tầng đẹp view sân vận động. Hướng cửa ĐB ban công T - ĐN. Giá 12.5 tỷ. Nội thất mới 100%. Có slot ô tô. Ảnh cam kết thật 100%. Anh chị đi xem nhà liên hệ em Hưởng:  0968 862 ***",05/11/2024,15/11/2024,"12,5 tỷ","158,4 m²",4 phòng,3 phòng,Đầy đủ,N/A,Đông - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40739766
"CC bán Masteri: 1PN + 46.5m2, 2.85 tỷ bao phí, full đồ đầu tư 250tr, sẵn sổ (DTTT 41.94m2)","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Mình chốt lời đầu tư cần thanh khoản nhanh căn 1PN + tòa D - chung cư cao cấp Masteri West Heights - Vinhome Smart City Tây Mỗ. DT sử dụng: 41.94m². Nội thất: Đầy đủ đồ chỉ thiếu chủ mới. Hướng: Đông Nam. Giá bán: 2.85 tỷ bao thuế phí. Alo mình để xem nhà: A Trung  0981 241 ***,09/11/2024,24/11/2024,"2,85 tỷ","41,94 m²",1 phòng,HĐMB,N/A,N/A,Đông - Nam,1 phòng,N/A,N/A,N/A,Tin thường,40876854
"Chính chủ bán căn 1N + tòa S1 tầng trung view đẹp, NT full, BC hướng ĐN, DT 42,9m2. Giá 2,6 tỷ nét","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Gia đình cần chuyển căn rộng hơn nên bán căn 1PN + Diện tích 42.9m² thuộc vị trí toà S1 là toà hoa hậu đẹp nhất trong các toà cạnh khu vui chơi trung tâm hồ điều hoà, hướng Đông Nam cực mát. Nhà mới đẹp 100% vừa hoàn thiện xong giá bán 2.6 tỷ đảm bảo rẻ nhất thị trường hiện tại. Bàn giao: Bàn tủ bếp đầy đủ, nóng lạnh, sàn, thiết bị vệ sinh, điều hoà. Hình ảnh thực tế. Cam kết thông tin chính xác đảm bảo khách hàng qua xem ưng ngay. Nhà mình rất dễ tính có gia lộc cho khách hàng thiện chí. - Mời khách hàng qua xem nhà miễn phí  0962 215 ***",29/10/2024,14/11/2024,"2,6 tỷ","42,9 m²",1 phòng,1 phòng,"Đầy đủ bàn tủ bếp đầy đủ, nóng lạnh, sàn, thiết bị vệ sinh, điều hoà.",N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng.,N/A,N/A,Tin thường,40721456
Bán gấp căn hộ 3N2VS diện tích 76m2 tòa I3 Vinhomes Smart City,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Anh chủ nhà gửi bán ngay căn 3PN2VS, full nội thất CDT, vị trí đẹp toà Imperia, Vinhomes Smart City. - Diện tích thông thủy: 76m². - Căn 3pn + 2vs, các mặt thoáng, phòng có ánh sáng tự nhiên rất thoáng. - Tầng trung đẹp, view đẹp, hướng mát. Nhà mới sạch. Giá bán: 4,550 tỷ có thương lượng. - Liên hệ xem nhà: A Tuấn  0985 273 ***",03/11/2024,13/11/2024,"4,55 tỷ",76 m²,3 phòng,2 phòng,Cơ bản,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40991420
"Cần giao dịch nhanh căn studio tòa S401 - DT 31,7m2, giá 1 tỷ 750tr bao phí","Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Cần giao dịch nhanh căn studio, tòa S401. - Diện tích: TT 31,7m². - Giá: 1,75 tỷ. - View nội khu. - Full nội thất. - Ban công hướng đẹp. Liên hệ: Minh Phượng  0866 833 ***",07/11/2024,22/11/2024,"1,75 tỷ","31,7 m²",Có sổ.,Full nội thất.,N/A,N/A,1 phòng,1 phòng,N/A,N/A,N/A,Tin thường,39780941
"Studio tòa I5 - 32m2, 1.62 tỷ - Imperia Smart City (dt tt 28.4m2) - chính chủ bán cắt lỗ","Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Mình đăng thông tin chính chủ bán gấp nhà của bố mẹ mình để ông bà về quê. Căn hộ tại tòa I5, chung cư Imperia Smart City -. Căn Studio, DT 32m², dt tt 28.4m², tầng đẹp, view đẹp, nội thất đầy đủ, nhà đang ở. Giá bán 1 tỷ 620tr (có gia lộc). Mình cần bán rất gấp và ở nước ngoài về nên cũng không rõ giá thị trường, nên chào bán giá gốc để nhanh chóng). Liên hệ xem nhà và trao đổi giá cả: A Toan  0967 548 ***",30/10/2024,14/11/2024,"1,62 tỷ","28,4 m²",Sổ đỏ riêng.,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,N/A,Tin thường,39888752
"Bán nhà đẹp phố Thiên Hiền, ô tô, thông, kinh doanh, dân xây, 60m2 * 4 tầng * MT 4.2m * nhỉnh 13 tỷ","Đường Thiên Hiền, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","Bán nhà đẹp phố Thiên Hiền, ô tô, thông, kinh doanh, dân xây, 60m² * 4 tầng * MT 4.2m * nhỉnh 11 tỷ. * Chủ cần bán nhanh căn nhà tại phố Thiên Hiền, Đình Thôn, Mỹ Đình, Từ Liêm, ngõ rộng, ô tô đỗ cửa, vào nhà, nhà dân xây khung cột chắc chắn, xung quanh nhiều tiện ích ở sướng. * Diện tích 60m², 4 tầng, mặt tiền 4.2m, giá nhỉnh 13 tỷ (thương lượng). * Vị trí rất đẹp. Ngõ Thiên Hiền là ngõ thông, kinh doanh tốt. Nhà nằm trung tâm Mỹ Đình, Phạm Hùng - Đình Thôn Thiên Hiền, giao cắt Mễ Trì, Trần Văn Lai, vài bước ra Keangnam, Vinhomes Skylake, West Point, bến xe Mỹ Đình, các hồ điều hoà, tiện ích trời mây. Nhà xây thiết kế đẹp mỹ mãn. Tầng 1: Khách, bếp + phòng ăn, vệ sinh. Tầng 2,3: mỗi tầng 2 phòng ngủ, vệ sinh, cầu thang giữa. Tầng 4: 1 phòng thờ, ban công tiểu cảnh trồng cây. Sổ nở hậu phân lô, không 1 lỗi lầm. * Nhà riêng Thiên Hiền, Nhà riêng Đình Thôn Nam Từ Liêm, Bán nhà Phố Thiên Hiền, Bán nhà Nam Từ Liêm. * LH em Cúc  0974 678 ***  để được tư vấn và xem nhà miễn phí!",08/11/2024,18/11/2024,"13,45 tỷ",60 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2 m","3,5 m",3 phòng,N/A,N/A,Tin thường,39696644
"Bán căn 107m2 3N2WC nội thất full ban công Đông Nam tầng trung ở Keangnam giá 7,6 tỷ LH 0961 899 ***","Dự án Keangnam, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.","Bán gấp căn hộ 107m² Keangnam. Thiết kế 3PN2WC. Ban công ĐN mát lạnh. Nội thất full sổ sẵn có lot ô tô. Giá 7,6 tỷ. LH  0961 899 ***",08/11/2024,18/11/2024,"7,6 tỷ",107 m²,3 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,39323977
"Chính chủ bán liền kề Vinhomes Gardenia, hoàn thiện, có thang máy, đang cho thuê có dòng tiền đều","Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Tôi chính chủ bán căn liền kề tại Vinhomes Gardenia. Thông tin: - Diện tích 219m², sổ hồng sẵn sàng giao dịch được ngay. - Có sẵn hợp đồng cho thuê, dòng tiền đều hằng tháng. - Đã hoàn thiện, có thang máy. - Đường trước nhà rộng rãi, ô tô để vỉa hè rộng rãi. - Dân cư hiện hữu đã rất đông. * Điểm mạnh: Gần ngay 3 toà chung cư và Vinschool nên rất tiện cho các con đi học hoặc kinh doanh vì sẵn lượng khách hàng lớn từ 3 toà chung cư. ---------------------------------------------------- Mọi thông tin vui lòng liên hệ số điện thoại:  0901 035 ***",12/11/2024,22/11/2024,75 tỷ,219 m²,N/A,N/A,N/A,N/A,4 tầng,Sổ hồng sẵn sàng giao dịch được ngay.,N/A,N/A,N/A,Tin thường,40583501
"Siêu phẩm duy nhất tại The Emerald, Mỹ Đình 1, giá sốc chỉ 5 tỷ VND, 78m2, view sân vận động","Dự án The Emerald CT8 Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.","Căn hộ chung cư tại The Emerald, Mỹ Đình 1, Nam Từ Liêm, Hà Nội, là lựa chọn hoàn hảo cho những ai đang tìm kiếm không gian sống hiện đại, tiện nghi. Với diện tích 78m², căn hộ sở hữu 2 phòng ngủ và 2 phòng tắm, cùng nội thất đầy đủ, đáp ứng nhu cầu sinh hoạt của gia đình bạn. - 2 phòng ngủ rộng rãi với ánh sáng tự nhiên. - 2 phòng tắm tiện nghi, sạch sẽ. - Phòng khách thoáng đãng, phù hợp cho việc tiếp khách. - Nội thất bao gồm điều hòa, tủ lạnh, giường... Điểm nhấn của căn hộ này không chỉ nằm ở vị trí đắc địa mà còn ở phong thủy tốt, mang lại tài lộc cho gia chủ. Pháp lý đầy đủ, giúp bạn yên tâm khi quyết định. Đừng bỏ lỡ cơ hội sở hữu căn hộ lý tưởng này. Liên hệ ngay để được tư vấn miễn phí qua số điện thoại  0961 899 ***  hoặc gặp Lưu Hải!",04/11/2024,14/11/2024,5 tỷ,78 m²,Sổ đỏ/ Sổ hồng,"Đầy đủ cùng nội thất đầy đủ, đáp ứng nhu cầu sinh hoạt của gia đình bạn.",N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41419834
"Gia đình e cần bán gấp 80m2 2N2WC tầng trung hướng mát, nội thất full ở Hoàng Thành Pearl giá 5,5tỷ","Dự án Hoàng Thành Pearl, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","Gia đình em cần bán gấp căn hộ ở Hoàng Thành Pearl. Thiết kế 80m² 2N2WC. Tầng trung hướng mát, nội thất full. Giá 5,5 tỷ. LH xem nhà  0961 899 ***",04/11/2024,19/11/2024,"5,5 tỷ",80 m²,Đang chờ sổ,Đầy đủ,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,39879202
"Tôi chủ nhà bán căn 73m2 2PN, 2WC view hồ nội thất đầy đủ ở Mỹ Đình Pearl giá 5,8 tỷ LH 0961 899 ***","Dự án Mỹ Đình Pearl, Phường Phú Đô, Nam Từ Liêm, Hà Nội","Bán gấp căn hộ ở Mỹ Đình Pearl. Thiết kế 73m² 2PN, 2WC. Nội thất đầy đủ để lại hết. Cửa hướng Tây Nam, ban công hướng Đông Bắc. Giá 5,8 tỉ có thương lượng. LH  0961 899 ***  để xem trực tiếp căn hộ.",08/11/2024,18/11/2024,"5,8 tỷ",73 m²,2 phòng,2 phòng,Đầy đủ,N/A,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,38179859
(Mới) Chính chủ bán chung cư Iris Garden 4tỷ5 2PN view hồ bơi ngoài trời cực chill như khách sạn 5*,"Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Gia đình có căn hộ cần bán: - Diện tích 61m² 2PN 2WC. - Ban công hướng mát, view bể bơi cực đẹp và thoáng. - Tiện ích nội khu đẳng cấp, văn minh. Liên hệ gặp chủ thương lượng:  0886 683 ***",09/11/2024,19/11/2024,"4,5 tỷ",61 m²,Sổ đỏ/ Sổ hồng,Cơ bản.,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41481943
"Bán nhà Lê Đức Thọ, 40m ra ô tô tránh, Bãi gửi xe, ngõ nông, mới đẹp, full nội thất, 40m2*5T","Đường Lê Đức Thọ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","Trung tâm Quận Nam Từ Liêm - Lê Đức Thọ - Mỹ Đình - 2 thoáng - ngõ to rộng - gần phố - gần ô tô - chủ xây tâm huyết - ở ngay. - Bán nhà Lê Đức Thọ 40m², 5 tầng, mặt tiền 3.8m, chào 6.4 tỷ có TL. - Vị trí đẹp, ngõ 2.5m, từ nhà ra mặt ngõ ô tô tránh chỉ 40m, bán kính 1Km là bến xe Mỹ Đình, SVĐ Mỹ Đình, Đại lộ Thăng Long,... - Khu vực trung tâm quận Nam Từ Liêm, gần tuyến đường huyết mạnh nối giao Mỹ Đình, Hồ Tùng Mậu, Hàm Nghi, Lê Quang Đạo,... Giao thông thuận tiện, an sinh tiện ích đầy đủ. - Thiết kế hiện đại mỗi tầng 1 phòng + 1WC. - Sổ đỏ chính chủ, sẵn sàng giao dịch. * Bán nhà riêng Lê Đức Thọ, Nhà riêng Mỹ Đình Nam Từ Liêm, Nhà riêng Nam Từ Liêm Hà Nội. Liên hệ em Nguyễn Cúc  0974 678 ***  để được tư vấn và xem nhà.",08/11/2024,18/11/2024,"6,4 tỷ",40 m²,5 tầng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,8 m","2,5 m",4 phòng,N/A,N/A,Tin thường,40175422
"(Mới) Bán nhanh căn hộ chung cư An Sinh, Mỹ Đình. 2PN. 70m2. Căn góc. Full đồ. Sẵn sổ. Hơn 3 tỷ.","Dự án Chung cư An Sinh, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Chi tiết căn hộ: - Diện tích: ~70m² 2PN, căn góc nên cực thoáng. - Nội thất full, có slot ô tô. - Pháp lý: Đã có sổ đỏ. - Tiện ích: Khu chung cư An Sinh gồm 2 tòa A, B cao 18 tầng nổi và 1 tầng hầm được sử dụng làm bãi giữ xe ô tô và xe máy. Tòa nhà chung cư An Sinh có 03 thang máy và 02 thang bộ. Tầng 18 là không gian sinh hoạt chung cho cộng đồng cư dân. Tầng 1 được cho thuê để kinh doanh dịch vụ, tiện ích như cửa hàng tiện lợi, salon tóc, cửa hàng thuốc...",12/11/2024,22/11/2024,"3,8 tỷ",70 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,1 phòng,N/A,N/A,N/A,Tin thường,41503057
"Cần bán gấp căn hộ (2PN, 2PT 86m2) Sun Square Lê Đức Thọ. Sổ đỏ, bao phí. LH 0983 063 ***","Dự án Sun Square, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","- Diện tích 86m². - Thiết kế 2 phòng ngủ, 2 vệ sinh. - Tầng trung ban công Đông Bắc view thoáng mát. - Sẵn sổ đỏ, giao dịch ngay. - Có Slot ô tô. - Bao toàn bộ thuế phí. - Có thương lượng và gia lộc nhiều cho khách. - Giá bán thiện chí 5,35 tỉ. - Liên hệ xem nhà:  0983 063 ***",12/11/2024,22/11/2024,"5,35 tỷ",86 m²,2 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41503159
"Gia đình có việc cần bán gấp căn 2 ngủ 55m tòa Sakura 1, tới T7/2025 nhận bàn giao nhà, giá 3,75 tỷ","Vinhomes Smart City , Cầu Cốc, Tây Mỗ, Nam Từ Liêm, Hà Nội","Gia đình có việc cần bán nhanh căn 2 ngủ 55m bên tòa SA1, giá bán 3,75 tỷ, nhà sẽ nhận bàn giao vào t7/2025, nếu thiện chí trong tuần này thì có thể thương lượng thêm. Mua lúc này để đầu tư sẽ rẻ hơn khi đã bàn giao. Ai có nhu cầu gọi trực tiếp cho tôi  0975 459 *** . Nhà tôi bán rẻ nên không muốn qua đầu sale, người mua trực tiếp hãy gọi. Tôi xin cảm ơn.",12/11/2024,22/11/2024,"3,75 tỷ",55 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,1 phòng,N/A,N/A,N/A,Tin thường,41503062
Gia đình cần nhượng căn hộ 3PN diện tích 80m2 đã hoàn thiện tỷ mỷ,"Dự án Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","Gia đình cần nhượng căn hộ 3PN diện tích 80m² đã hoàn thiện tỷ mỷ. Căn hộ chung cư, tầng cao view thoáng, hướng mát, đã full nội thất.",12/11/2024,22/11/2024,"4,98 tỷ",80 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41502833
"Siêu phẩm duy nhất tại Lumi Elite, 4,6 tỷ VND, 54 m2, 2 PN, 2 PT ở Nam Từ Liêm","Dự án Lumi Elite, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","Nhanh tay sở hữu căn hộ chung cư cao cấp tại Lumi Elite, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội. - Căn hộ 54 m² với 2 PN và 2 PT, thiết kế hiện đại, tối ưu không gian sống. - Hướng cửa chính và ban công Đông Nam, phong thủy tốt, đem lại tài lộc cho gia chủ. - Pháp lý đầy đủ, đảm bảo an toàn cho mọi giao dịch. - Tiện ích nội khu đẳng cấp, mang đến cuộc sống thoải mái và tiện nghi. Khu vực xung quanh căn hộ có nhiều tiện ích như: - Công viên Thiên Đường Bảo Sơn, nơi lý tưởng cho những buổi dã ngoại và thư giãn. - Trường Cao Đẳng Công Nghệ Cao Hà Nội và các trường học khác, thuận tiện cho gia đình có con nhỏ. Để biết thêm thông tin chi tiết và nhận tư vấn miễn phí, vui lòng liên hệ Mai Nguyễn qua số điện thoại  0961 818 ***",12/11/2024,22/11/2024,"4,6 tỷ",54 m²,2 phòng,2 phòng,N/A,N/A,Đông - Nam,Đông - Nam,"- Pháp lý đầy đủ, đảm bảo an toàn cho mọi giao dịch.",N/A,N/A,Tin thường,41502855
"Chính chủ cần bán căn biệt thự Tây Mỗ Đại Mỗ gần Louis City DT 198 m2, giá 24 tỷ có TL","Dự án Tây Mỗ, Đường Hữu Hưng, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","Chính chủ cần bán căn biệt thự xây thô, khu chức năng Tây Mỗ.  DT: 198m²,  mặt tiền: 9.8m, đường 12m, sau lưng có vườn hoa, có cửa đi ra sau.  Vị trí ngay cạnh Vin Smat, giao thông tiện 1 km là đến Đại Lộ Thang Long.  Giá chỉ bằng 1 nửa so với dự án Louis city Đại Mỗ. LH:  0981 627 ***",23/10/2024,22/11/2024,24 tỷ,198 m²,Sổ đỏ chính chủ,N/A,N/A,N/A,"9,8 m",12 m,N/A,N/A,N/A,Tin thường,40992439
"2.8tỷ bán căn hộ 1PN + 1 Masteri Smart City full nội thất CĐT nhận nhà ngay, sẵn slot ô tô, MPDV","Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.","Cần bán gấp căn hộ cao cấp 1pn + 1 (42m²) Masteri, view công viên nội khu 1ha đẳng cấp, sân thể thao và bể bơi - toà căn hộ đẳng cấp nhất dự án Vinhomes Smart City chỉ 2.8tỷ, bàn giao full nội thất cao cấp + điều hoà âm trần. Nhận nhà ở ngay (LH xem nhà và thông tin căn hộ  0929 169 *** . + Tầng đẹp, hướng Đông Bắc, vị trí trung tâm. + Toà nhà duy nhất có 2 tầng hầm đỗ xe ô tô. + Miễn phí dịch vụ 36 tháng + sẵn slot ô tô. + Diện tích sử dụng: 42m² bao gồm: 1 phòng ngủ 1 phòng đa năng, 1 phòng khách, 1 ban công, 1 phòng ăn và bếp và 2wc. = Hỗ trợ phương án vay ngân hàng đến 70 - 80% giá căn hộ, lãi suất ưu đãi 0% đến 24 tháng, thời gian vay lên đến 35 năm (tuỳ toà) (LH xem nhà và thông tin căn hộ  0929 169 *** . Nhận nhà ngay, tận hưởng hàng loạt tiện ích cao cấp miễn phí trọn đời như: Toà nhà có lễ tân - bảo vệ, có hệ thống bể bơi tầng thượng + bể bơi ngoài trời nội khu, phòng tập gym, sân bóng rổ, sân tennis, sân chơi trẻ em,... Bàn giao full nội thất thương hiệu kohler, bếp từ hút mùi Hafele, cửa chống cháy, hệ thống chuông cửa hình ảnh intercom, sàn gỗ, nóng lạnh, điều hoà âm trần daikin 2 chiều, khóa từ vân tay, thiết bị vệ sinh đầy đủ, cửa kính full trần chạm sàn low - e... + Thiết kế tiêu chuẩn đại đô thị kiểu mẫu với 100. + Tiện ích 5 sao: Hồ nước ngọt nhân tạo tại khu đô thị lớn nhất, trung tâm thương mại Mega mall, hệ thống giáo dục ưu việt với 16 điểm trường trong dự án: Mẫu giáo tư thục ngay dưới chân tòa nhà, Tiểu Học, THPT, trường Liên Cấp, trường Quốc Tế... + Khuôn viên rộng có bể bơi nội khu 1000m², hệ thống sinh thái vườn dạo bộ, công viên thể thao ngoài trời, Công viên trung tâm 16Ha, vườn sinh thái phong cách Nhật Bản, khu vui chơi trẻ em, shophouse kinh doanh tại khối đế toà nhà, khu để xe ngoài trời và trong nhà. + Gần bệnh Viện lớn như Vinmec, Hồng Ngọc... + Cư dân trẻ, năng động, hàng xóm trí thức, không gian sống sang trọng, đẳng cấp. (LH xem nhà và thông tin căn hộ  0929 169 *** .",12/11/2024,22/11/2024,"2,8 tỷ",42 m²,Đang chờ sổ,Đầy đủ,N/A,N/A,1 phòng,1 phòng,N/A,N/A,N/A,Tin thường,38457696
"Chuyển xuống nhà đất cần bán căn chung cư 3 phòng ngủ dự án Roman Plaza, 103,4m2 căn góc đẹp, đủ đồ","Dự án Roman Plaza, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội","Tôi cần bán căn hộ chung cư tòa Roman Plaza, Tố Hữu, Trung Văn, Từ Liêm, Hà Nội. Diện tích: 103,4m², thiết kế gồm 3 phòng ngủ, 3 vệ sinh, phòng khách và khu bếp. Cửa Đông Nam, ban công Tây Bắc + Đông Bắc. Full nội thất mới đẹp như ảnh, đặc biệt nhà ở rất có lộc. Giá: 7,3 tỷ (bao phí). Liên hệ xem nhà:  0972 013 ***  Ngọc.",11/11/2024,21/11/2024,"7,3 tỷ","103,4 m²",3 phòng,3 phòng,Đầy đủ,N/A,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41495524
"Gia đình chuyển lên căn 3n cần bán 2n Iris Garden, BC Nam view thoáng,nhà full NT cao cấp, giá:4tỷ","Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Chuyển sang nước ngoài cùng con nên vợ chồng tôi cần bán căn 2PN 2WC dự án Iris Garden, nhà tôi tự tay thiết kế rất tỉ mỉ, đã sửa lại cửa ban công và nhà Wc để tiện lợi hơn. - Diện tích: 65m². - Nhà chọn hướng mát để ơ. - Nội thất: Để lại toàn bộ, k có nhu cầu mang đi một vật dụng gì, khách mua chỉ mang đồ cá nhân. - Pháp lý: Đã có sổ, k vay mượn. Giá bán: 4 tỷ. - LH:  0963 002 ***",07/11/2024,17/11/2024,4 tỷ,65 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,40105316
Căn hộ Vinhomes Gardenia - Hàm Nghi căn góc HH thiết kế 4 ngủ. DT sử dụng 137m2 LH 0973 615 ***,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Căn hộ Vinhomse Gardenia - Hàm Nghi. Căn góc HH thiết kế 4 ngủ. DT sử dụng 137m². Tầng trung. - Bán 12,7 tỷ thu net về. - Đã có sổ, đủ đồ. Lh  0973 615 ***",12/11/2024,22/11/2024,"12,7 tỷ",137 m²,4 phòng,2 phòng,N/A,N/A,Tây - Bắc,Đông - Nam,N/A,N/A,N/A,Tin thường,41502429
"Chính chủ chuyển xuống liền kề cần bán căn 3n 135m2 Iris Garden, full nội thất, sẵn sổ, giá: 7,5 tỷ","Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.","Chính chủ chuyển xuống liền kề tiện ở cùng Ông bà cần bán căn 3n 135m² dự án Iris Garden, nhà sẵn sổ giao dịch ngay. Để lại toàn bộ nội thất: - Đầy đủ điều hoà, nóng lạnh. - Đồ điện tử: Viti. Tủ lạnh, máy giặt,... - Đầy đủ giường tủ. Căn hộ tầng trung, view SVĐ Mỹ Đình. Giá: 7,5 tỷ. LH:  0963 002 ***",07/11/2024,17/11/2024,"7,5 tỷ",135 m²,Sổ đỏ/ Sổ hồng,"Đầy đủ Để lại toàn bộ nội thất: - Đầy đủ điều hoà, nóng lạnh. - Đồ điện tử: Viti. Tủ lạnh, máy giặt,... - Đầy đủ giường tủ.",N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,40940064
