Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
Phố huế nhà đẹp 85m2 - 6 tầng thang máy - 25 tỷ - phân khúc hiếm tại phố vip - 2 thoáng,"Phố Phố Huế, Phường Phố Huế, Hai Bà Trưng, Hà Nội","Nhà 6 tầng chủ tự xây hết sức tâm huyết, chắc chắn, thang máy, móng 7 tầng, 2 mặt thoáng trước sau nên phòng nào cũng trổ cửa sổ sinh khí ngập tràn. + Khu vực dân trí cao, an sinh đỉnh. + Căn nhà phù hợp cho khách thích ở rộng rãi, trung tâm hoặc làm văn phòng công ty hay kinh doanh homestay, spa. Sổ đỏ vuông đẹp. Từ tầng 2 là 90m², sẵn sàng giao dịch.",02/11/2024,17/11/2024,25 tỷ,85 m²,6 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,12 m,6 phòng,N/A,N/A,Tin thường,41407907
"Bán nhà đẹp Kim Ngưu - Trần Khát Chân, 5 tầng x 37m2, ô tô đỗ cửa, giá tốt 8,48 tỷ","Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội là một vị trí lý tưởng cho những ai tìm kiếm không gian sống tiện nghi và hiện đại. Ngôi nhà riêng này có những đặc điểm nổi bật như sau: - Diện tích 37m², thiết kế 5 tầng hiện đại. - Có 3 phòng ngủ, phù hợp cho gia đình lớn. - 4 phòng tắm, tiện lợi cho sinh hoạt hàng ngày. - Mặt tiền rộng 4m, thuận lợi cho việc kinh doanh hoặc cho thuê. Điểm nổi bật của ngôi nhà này bao gồm: - Ngõ rộng, ô tô đỗ cửa. - Gần các tiện ích như trường học, bệnh viện và chợ, giúp cuộc sống trở nên thuận tiện hơn. - Pháp lý đầy đủ, đảm bảo an tâm cho người mua. Đừng bỏ lỡ cơ hội sở hữu ngôi nhà tuyệt vời này! Liên hệ ngay với Vũ Vân qua số điện thoại  0337 733 ***  để được tư vấn miễn phí.",30/10/2024,09/11/2024,"8,48 tỷ",37 m²,3 phòng,4 phòng,N/A,N/A,4 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41366808
"Cần bán căn hộ 4 phòng ngủ P07, 143m2 nhà thoáng giá rẻ","Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Cần bán căn hộ 4 phòng ngủ Park Hill. Căn hộ có diện tích 143m². Căn góc nên 4 phòng ngủ đều sáng thoáng. Nội thất cơ bản nhà sáng thoáng. Giá bán 11.5 tỷ. Liên hệ Minh Đức:  0985 356 *** /  0902 244 ***,14/10/2024,13/11/2024,"11,5 tỷ",143 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,4 phòng,3 phòng,N/A,N/A,N/A,Tin thường,38806917
"Bán chung cư mini Trần Đại Nghĩa, 10 ngủ, vị trí vàng","Phố Trần Đại Nghĩa, Phường Trương Định, Hai Bà Trưng, Hà Nội","Diện tích 58m². Hiện đang cho thuê full 10 phòng, dòng tiền 600tr/năm. 30m ra phố Trần Đại Nghĩa ô tô tránh. 50m ra chợ Đồng Tâm. Giao thông thuận tiện, gần Bạch Mai, Đại La, Trương Định, Phố Vọng. Giá hơn 12 tỉ nhưng chỉ cần 8.5 tỉ chìa khóa trao tay (hỗ trợ thủ tục ngân hàng).",05/11/2024,15/11/2024,"8,5 tỷ",58 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,10 phòng,10 phòng,N/A,N/A,N/A,Tin thường,41438721
"Bán CCMN, Trần Đại Nghĩa - HBT, gần Kinh Tế Quốc Dân, PCCC đầy đủ, chìa khóa trao tay","Phố Trần Đại Nghĩa, Phường Trương Định, Hai Bà Trưng, Hà Nội","Nằm tại phố Trần Đại Nghĩa, Hai Bà Trưng, sinh viên đông đúc, nhu cầu thuê trọ của SV cao, thường xuyên rơi vào tình trạng hết phòng. 40m ra phố lớn Trần Đại Nghĩa, ngõ 3 gác. Căn hộ đã đảm bảo PCCC đó là một lợi thế lớn trong việc kinh doanh CCMN trong thời điểm hiện nay. Diện tích 57m² đã được xây mới 5 tầng, nội thất đầy đủ. Dòng tiền ổn định. Với lợi thế gần ô tô giá trị nhà đất tăng đều theo thời gian. Nhanh tay nắm bắt cơ hội này.",04/11/2024,14/11/2024,"12,9 tỷ",57 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,5 tầng,10 phòng,N/A,N/A,N/A,Tin thường,41412798
Siêu hiếm - bán chung cư mini - Trần Đại Nghĩa - PCCC - nhà mới,"Phố Trần Đại Nghĩa, Phường Trương Định, Hai Bà Trưng, Hà Nội","Năm tại phố Trần Đại Nghĩa, gần Đại học lớn, nhu cầu thuê phòng cao, doanh thu ổn định. Giao thông thuận lợi ra bến xe Giáp Bát, Bạch Mai, Phố Vọng, Trần Đại Nghĩa. Diện tích 60m² x 5 tầng.",06/11/2024,16/11/2024,12 tỷ,60 m²,N/A,N/A,N/A,N/A,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41439431
Hiếm - chung cư mini - Bách Khoa - mới - doanh thu 720 triệu - PCCC,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","Nằm tại trung tâm Hai Bà Trừn gần trường đại học Bách Khoa, nhu cầu thuê nhà lớn top đầu của Hà Nội. Giao thông thuận tiện vài phút đến bến xe Giáp Bát, Bờ Hồ... Gần phố lớn: Bạch Mai, Đại La, Phố Huế, Trần Khát Chân... PCCC được trang bị đầy đủ đảm bảo an toàn cho người ở. Diện tích 65m² x 5 tầng. Dòng tiền 720tr - 936tr /năm.",06/11/2024,16/11/2024,13 tỷ,65 m²,N/A,N/A,N/A,N/A,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41439586
Bán căn hộ dịch vụ - Bạch Mai - Đại Học Bách Khoa - PCCC - mới kính koong,"Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội","Nằm tại phố Bạch Mai, trung tâm quận Hai Bà Trưng. Gần trường đại học top đầu của Hà Nội: Bách - Kinh - Xây. Vài phút đến bến xe Giáp Bát, gần phố Lớn Phố Huế, Trần Khát Chân, Bạch Mai, Tạ Quang Bửu, Đại La... Diện tích 63m² x 5 tầng, cho thuê cực đỉnh. Dòng tiền ổn định. Nhà mới kính koong full nội thất. 13 ngủ khép kín.",06/11/2024,16/11/2024,13 tỷ,63 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,5 tầng,13 phòng,N/A,N/A,N/A,Tin thường,41439481
Bán nhà - Phố Vọng - gần ô tô - kinh doanh - giá rẻ,"Phố Phố Vọng, Phường Trương Định, Hai Bà Trưng, Hà Nội","Bán nhà 88m² xây dựng 73m² (có thể xây thêm). Nhà xây dựng BTCT 4 tầng. Nằm tại Phố Vọng giao thông thuận tiện, vài phút ra bến xe Giáp Bát, 1 phút ra Ngã tư Vọng Đại La, Trần Đại Nghĩa. Gần ĐH Kinh Tế Quốc Dân, tiềm năng cho thuê lên đến 600tr/ năm. Chủ nhà thiện chí bán. Giá có thương lượng. Miễn trung gian!",06/11/2024,16/11/2024,8 tỷ,73 m²,Cơ bản,N/A,N/A,N/A,4 m,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41439671
Bán nhà - Hai Bà Trưng - đẹp mê ly - gần ô tô - dân trí cao,"Phố Tương Mai, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","Nằm tại Tương Mai - Hai Bà Trưng - khu vực dân trí cao. Giao thông thuận tiện: Vài phút đến bến xe Giáp Bát, Giải Phóng, Ngã tư Vọng, Đại La... Tiện ích bạt ngàn. Nhà mới 34m² x 6 tầng, 5 ngủ được thiết kế tinh tế, sang trọng. Chủ để lại full nội thất. Anh chị quan tâm hãy liên hệ em An. Miễn trung gian.",06/11/2024,16/11/2024,7 tỷ,34 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,6 tầng,5 phòng,N/A,N/A,N/A,Tin thường,41439772
Bán gấp căn hộ 2N tòa T11 nội thất cao cấp sửa hết 600 triệu. Giá 6 tỷ thương lượng sâu!,"Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Chính chủ chuyển vào Nam công tác nên cần bán nhanh căn hộ tòa T11 Vinhomes Times City. Nhà mới sửa lại toàn bộ được 3 tháng nhưng do chuyển công tác nên em phải bán gấp! - Nội thất chính hãng bảo hành 2 năm, thiết bị điện tử mua trực tiếp của HC. - Diện tích nhà 83m² thông thoáng, phòng khách rộng thoáng. - Ban công hướng Nam view nhìn trực diện sang Park Hill. * Giá bán để lại toàn bộ nội thất 6 tỷ có thương lượng sâu! * Liên hệ:  0868 657 ***  xem nhà hẹn trước.",05/11/2024,15/11/2024,6 tỷ,83 m²,2 phòng,2 phòng,Đầy đủ,N/A,Nam,Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41429237
Cần bán nhanh căn hộ 3 phòng ngủ Park 08. Nội thất đầy đủ,"Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Cần bán nhanh căn hộ 3 phòng ngủ Park 8. Căn hộ có diện tích 119m². Thiết kế 3 phòng ngủ rộng. Nội thất đầy đủ mới tinh và đẹp. Giá 8.05 tỷ. Liên hệ Minh Đức:  0985 356 ***,14/10/2024,13/11/2024,"8,05 tỷ",119 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,38806864
"Bán 2 sàn tập thể Nguyễn Công Trứ, Lò Đúc, Hai Bà Trưng, 4 ngủ, 2WC, 2 bếp, 2 thoáng, sân chơi rộng","Phường Đống Mác, Hai Bà Trưng, Hà Nội","Rẻ quá, quá rẻ các bác ơi, chỉ 3. X tỷ có ngay 2 sàn tập thể Nguyễn Công Trứ, Lò Đúc, Hai Bà Trưng.. - DT 120m², tổng 4 ngủ, 2WC, 2 thoáng, 2 bếp, khu Vip, có sân chơi rộng, 10m ra ô tô... - Sổ cất két, sang tên ngay. - Lh vợ chủ nhà  0903 279 ***",06/11/2024,16/11/2024,"3,6 tỷ",120 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,4 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41448463
"Bán nhà, Bạch Mai, Minh Khai, Hai Bà Trưng, DT 32m2 5T nhỉnh 5tỷ, full nội thất, 2 thoáng vĩnh viễn","Phố Bạch Mai, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","Khu phố đẹp + nhà mới ở ngay, thoáng trước sau full đồ, 3 bước ra phố, 5 bước ra Chợ Mơ - 7 bước ra phố Đại La, Minh Khai - 8 bước sang Trương Định, phố vọng, ngã tư giải phóng, 15 bước sang Time City, đi đâu cũng tiện. + Gần rất nhiều các trường đại học danh tiếng của thủ đô, Bách, Kinh Xây Dựng. + Nhà đã trang bị full đồ, tivi, bếp, tủ. + Trước sau đều thoáng, sau có ngõ có mở cửa sổ. + Thiết kế. Tầng 1: Khách, bếp. + Tầng 2,3,4: Mỗi tầng 1 phòng ngủ. + Tầng 5: Phòng thờ, sân phơi. Sổ đỏ chính chủ giao dịch ngay.",06/11/2024,16/11/2024,"5,45 tỷ",32 m²,Đông - Nam,Tây - Bắc,3 phòng,4 phòng,4 m,2 m,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41448558
"220m2, MT 8.5m, MP gần Phố Huế, kinh doanh sầm uất, sổ hoa hậu","Phường Phố Huế, Hai Bà Trưng, Hà Nội","Mặt phố gần phố huế - đoạn đẹp nhất phố - văn phòng - kinh doanh đỉnh. Mặt phố gần Phố Huế, 220m², MT 8.5m, giá nhỉnh 100 tỷ. - Nhà xác định bán đất, ko có gì mô tả nhiều. - Nằm trên đoạn đẹp nhất phố Bạch Mai, đoạn này cực hiếm nhà bán, gần chợ Mơ, gần ngã tư Bạch Mai - Trương Định. - Mảnh đất diện tích to mặt tiền đẹp quá hiếm khu vực trung tâm, thích hợp xây toà 9 tầng văn phòng hoặc thẩm mỹ viện, spa hết ý luôn. LH  0962 882 ***  hoặc  0936 267 ***",06/11/2024,16/11/2024,100 tỷ,220 m²,N/A,N/A,N/A,N/A,"8,5 m",Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41448440
"Bạch Mai - Hai Bà Trưng 208m2 x 2 tầng, mặt tiền 8.5m, giá 120 tỷ thương lượng","Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội","Mặt phố Bạch Mai - đoạn đẹp nhất phố - building - văn phòng - kinh doanh. Nhà nằm trên đoạn đẹp nhất phố Bạch Mai, đoạn này cực hiếm nhà bán, gần chợ Mơ, gần ngã tư Bạch Mai - Trương Đinh. Mảnh đất diện tích to mặt tiền đẹp quá hiếm khu vực trung tâm phù hợp xây văn phòng hoặc thẩm mỹ viện, spa hết ý Xác định bán đất tặng nhà 2 tầng nên không có gì mô tả nhiều. Pháp lý: 1 sổ 1 chủ. Liên hệ E Tâm để đi xem nhà và gặp chính chủ giao dịch.",06/11/2024,16/11/2024,120 tỷ,208 m²,N/A,N/A,N/A,N/A,"8,5 m",2 tầng,N/A,N/A,N/A,Tin thường,41448437
"Bạch Mai - Hai Bà Trưng 190m2 x 9 tầng, mặt tiền 5.2m, giá 120 tỷ thương lượng","Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội","Siêu phẩm mặt phố - 9 tầng thang máy - nội thất sịn sò - hệ thống PCCC. Mô tả: Vị trí nhà nằm mặt phố Bạch Mai cách ngã tư Bạch Mai - Trương Định - Minh Khai - Đại La chỉ 15m, bãi gửi xe ngay TTTM chợ Mơ. Chủ xây cực kỳ tâm huyết, nội thất tiền tỷ, thang máy, hệ thống điều hòa Mitsu, thiết bị vệ sinh ToTo, đồ toàn bằng gỗ Gõ Đỏ, Mun, Lim, không gian sống đẳng cấp. Thiết kế: Tầng 1: Thông sàn, vệ sinh, hệ thống PCCC. Tầng 2: 2 phòng rộng, 1 vệ sinh ngoài. Tầng 3 4: 2 phòng rộng, 2 vệ sinh ngoài. Tầng 5: 2 ngủ rộng, 1 phòng khép kín có ban công. Tầng 6: 2 ngủ rộng khép kín. Tầng 7: Phòng bếp, kho, phòng khách, vệ sinh. Tầng 8: Phòng thờ, sảnh nghỉ, vệ sinh. Tầng 9: Tum, sân phơi cực kỳ rộng, tiểu cảnh, khu uống trà ngắm thành phố. Pháp lý: 1 sổ 1 chủ, nở hậu. Liên hệ E Tâm để đi xem nhà và gặp chính chủ giao dịch ngạy.",06/11/2024,16/11/2024,120 tỷ,190 m²,8 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,"5,2 m",9 tầng,Đầy đủ,N/A,N/A,Tin thường,41448406
"SHOPHOUSE CHÂN ĐẾ CHUNG CƯ MINH KHAI 110M GIÁ 13.5 TỶ - 60TR/TH, sổ lâu dài","Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Nhà mặt phố ở Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội cực chất với diện tích 110m². Căn này có 1 PN, 1 PT, full nội thất, phù hợp cho các bạn trẻ thích sự tiện nghi và hiện đại. Mặt tiền rộng 10m, tha hồ kinh doanh, mở quán hay làm văn phòng. Đường vào rộng 17m, xe cộ ra vào thoải mái, không lo tắc nghẽn. Pháp lý đầy đủ, cực kỳ an tâm cho ai muốn đầu tư. Phong thủy ổn áp, mang lại tài lộc cho gia chủ. Đừng bỏ lỡ cơ hội này, gọi ngay  0985 162 ***  để biết thêm chi tiết và xem nhà với Nguyen Thi Thu!",07/11/2024,14/11/2024,"13,5 tỷ",110 m²,Đông - Nam,1 tầng,1 phòng,Sổ đỏ/ Sổ hồng,10 m,17 m,1 phòng,Đầy đủ,N/A,Tin VIP Bạc,41448513
Bán nhà 7 tầng CCMN 23 căn hộ khép kín - 3 mặt thoáng - ôtô đỗ cửa - cách phố Minh Khai 10m,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","Bán nhà 7 tầng CCMN 23 căn hộ khép kín - 3 mặt thoáng - ôtô đỗ cửa - cách phố Minh Khai 10m. Thông tin chi tiết: Diện tích: 101m², 7 tầng, mặt tiền rộng 6m. Tòa chung cư mini 23 căn hộ khép kín, thiết kế phong cách Nhật Bản, full nội thất cao cấp. Tầng 1: 2 căn hộ + chỗ để xe rộng. Tầng 2 - 5: Mỗi tầng 4 căn hộ. Tầng 6: 3 căn hộ rộng rãi. Tầng 7: 2 căn hộ + sân phơi. Vị trí đắc địa: Trung tâm quận Hai Bà Trưng, dân cư đông đúc. Gần các trường đại học lớn như: ĐH Xây Dựng, Bách Khoa, Kinh Tế Quốc Dân. Khu vực sầm uất, gần bến xe buýt, tiện ích đầy đủ, cạnh nhà có bãi gửi xe ngày đêm. Ưu điểm nổi bật: Nhà 3 mặt thoáng, tất cả các phòng đều có cửa sổ, tràn ngập ánh sáng tự nhiên. Đường trước nhà ôtô đỗ cửa, chỉ cách mặt phố Minh Khai 10m. Dòng tiền cho thuê cực ổn định, tiềm năng khai thác cao. Giá cực tốt cho nhà đầu tư! Liên hệ ngay để biết thêm chi tiết.",04/11/2024,14/11/2024,"25,5 tỷ",101 m²,7 tầng,23 phòng,Sổ đỏ/ Sổ hồng,N/A,6 m,6 m,23 phòng,N/A,N/A,Tin thường,41109944
Căn hộ 3 phòng ngủ Imperia Sky Garden giá chỉ 7 tỷ VND tại Hai Bà Trưng,"Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Căn hộ Imperia Sky Garden có giá 7 tỷ VND tại Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội với diện tích 87 m² và 3 phòng ngủ. Thông tin cơ bản. + Pháp lý: Sổ đỏ/ Sổ hồng. + Nội thất: Đầy đủ. + Hướng cửa chính: Tây Nam. + Hướng ban công: Đông Bắc. + Giá: 7 tỷ VND. + Diện tích: 87 m². + Số phòng ngủ: 3, Số toilet: 2. Mô tả căn hộ. + Căn hộ có view xuống nhạc nước, ban công hướng rất mát. + Với thiết kế hiện đại và tiện nghi 3 phòng ngủ đều sáng thoáng + Vị trí thuận lợi, dễ dàng di chuyển đến các khu vực xung quanh. + Cộng đồng dân cư văn minh, an ninh đảm bảo. Liên hệ xem nhà call/zalo  0989 299 ***",01/11/2024,11/11/2024,7 tỷ,87 m²,3 phòng,2 phòng,Đầy đủ,N/A,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41282069
"Bạch Mai, lô góc 6 tầng thang máy gara 2 oto, 50m2 7m mt giá 15 tỷ","Phố Bạch Mai, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Phân lô phố Bạch Mai - Trung tâm Q. Hai Bà Trưng. Căn nhà đáp ưng đủ mọi tiêu chí quý Anh Chị. Xây mới 100% - 6 tầng thang máy. DT 50m² với MT 7m. Giá 15 tỷ. Lô góc có mở cửa hông. Tầng 1 gara oto để dc 2 xe oto và 4 xe máy (52m). - Tầng 2 là phòng khách và bếp, tiểu cảnh sân vườn. - Tầng 3 phòng ngủ master thông sàn ban công đua 2 bên. - Tầng 4,5 mỗi tầng 2 phòng ngủ vs khép kín. - Tầng 6 phòng thờ và sân chơi. Nhà hoàn thiện full nội thất cao cấp chỉ việc sách quần áo về ở, thang máy nhập khẩu, thiết bị đồ dùng trong nhà được chủ nhà lựa chọn tinh tế kỹ lưỡng, phù hợp không gian thiết kế kiến trúc. Tặng lại toàn bộ nội thất cho khách. Sđcc, vuông đẹp. Giá 15 tỷ có bớt. Em Quang cam kết thông tin chuẩn 100%. Quý anh chị xem nhà gọi số. 0889 753 *** . Trân trọng.",01/11/2024,11/11/2024,15 tỷ,50 m²,6 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,7 m,5 m,6 phòng,N/A,N/A,Tin thường,41392471
Mua nhà từ móng - giá đầu tư - HK Hai Bà Trưng - cho thuê - hàng xóm Timecity - vô vàn tiện ích,"Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Mua nhà từ móng - giá đầu tư - HK Hai Bà Trưng - cho thuê dòng tiền - hàng xóm Timecity - vô vàn tiện ích. Kiếm đâu ra nhà ngõ oto - 10m ra oto đỗ - 40m ra mặt phố - diện tích lớn 52m² - mt lớn 6m. Xung quanh là trường học các cấp 1 - 2 - 3 bán kính 100m. Nhà đẹp đang thi công xây dựng. Nhà thiết kế 4 tầng 1 tum. Thiết kế hiện đại. SDCC giao dịch ngay chào 7,2 tỷ CTL. LH  0379 907 ***  e Hằng nhà đẹp thổ cư - ko tin ảo.",31/10/2024,10/11/2024,"7,2 tỷ",52 m²,5 phòng,6 phòng,Cơ bản,N/A,6 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41263048
Bán nhà 5 tầng dân xây phân lô ô tô ngõ 325 Kim Ngưu thông sang Lạc Trung - Thanh Nhàn 50m2,"Ngõ 325, Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Vị trí cực đẹp gần mặt phố, thông sang Lạc Trung Thanh Nhàn. Khu phân lô dân trí cao, ô tô vào nhà. Xung quanh gần trường học rất tiện. Sổ đỏ phân lô vuông vắn 50m² mặt tiền 4,5m. Giá chào: 12.5 tỷ Chủ nhà rất thiện chí bán còn thương lượng. Nhà đẹp ở ngay hộ khẩu Quận Hai Bà Trưng. Sổ đỏ chính chủ, sẵn sàng giao dịch ngay. 0966 841 ***  Em Ngọc hỗ trợ xem nhà chính chủ. Chủ nhà tin tưởng gửi bán. Ngoài ra, em đang quản lý rất nhiều căn nhà đẹp, toà văn phòng, thông tin chính xác, miễn tin ảo. Anh chị vui lòng kết nối Zalo. https://zalo.me/ 0966 841 ***",07/11/2024,17/11/2024,"12,5 tỷ",50 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"4,5 m",5 m,N/A,N/A,N/A,Tin thường,41454300
"Bán nhà 5 tầng dân xây phân lô Lạc Trung, Hai Bà Trưng 50m2 ô tô vào nhà cực vip 13 tỷ","Phố Lạc Trung, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Bán nhà 5 tầng dân xây phân lô Lạc Trung, 50m², 13 tỷ ô tô vào nhà. Vị trí cực đẹp gần mặt phố, thông sang Lạc Trung. Khu phân lô dân trí cao, ô tô vào nhà. Xung quanh gần trường học rất tiện. Sổ đỏ phân lô vuông vắn 50m² mặt tiền 4,5m. Giá chào 13 tỷ chủ nhà rất thiện chí bán còn thương lượng. Sổ đỏ phân lô đẹp, không lỗi gì, sẵn sàng giao dịch. Nhà đẹp ở ngay hộ khẩu Hai Bà Trưng. 0585 886 ***  Lh Em Nhiên hỗ trợ xem nhà.",07/11/2024,17/11/2024,13 tỷ,50 m²,5 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"4,5 m",6 m,5 phòng,N/A,N/A,Tin thường,41453664
"Bán CCMN, căn hộ dịch vụ phố Kim Ngưu, 68m2, 7 tầng, 16 phòng, nhà mới đẹp, xem là chốt","Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Căn hộ dịch vụ 7 tầng thang máy, 16 phòng khép kín full đồ, doanh thu cao, ngõ thông kinh doanh. Mô tả: + Ngõ thông, phân lô. + CCMN thiết kế 7 tầng thang máy, tổng 16 phòng khép kín full đồ, khách thuê kín full hết các phòng, khách mua về sang tên tiếp tục vận hành thu dòng tiền ổn định. - Tầng 1: Để xe, thang máy, thang bộ, vệ sinh. - Tầng 2,3,4,5,6: 16 phòng(các phòng đều rộng đẹp thiết kế full đồ, không như các CCMN bình dân bí bách). - Tầng 7: Sân phơi rộng. Nhà rất đẹp, ngõ nông rộng, gần ô tô, trong tầm tài chính không có căn thứ 2 trong khu vực. LH: Mr Cao Phương  0982 064 ***  cam kết giá tốt nhất!",06/11/2024,16/11/2024,"15,5 tỷ",68 m²,Sổ đỏ/ Sổ hồng,Đầy đủ.,N/A,N/A,7 tầng,16 phòng,N/A,N/A,N/A,Tin thường,41301694
Bán nhà Phố Dương Văn Bé Hai Bà Trưng hàng xóm Times City. DT: 33m2x5 tầng mặt tiền 3.6m vuông đét,"Dương Văn Bé, Vĩnh Tuy, Hai Bà Trưng, Hà Nội","+ Nhà trung tâm phố Dương Văn Bé thông sang phố Minh Khai, Tân khai dân trí cao giao thông thuận tiện. + Nhà xây mới rất chắc chắn, thiết kế đầy đủ công năng. + Thiết kế: Mỗi tầng 1 phòng: 1 P khách 4 phòng ngủ. + Vị trí ô tô đỗ cách 30m sang hàng xóm Times city 500m, thuận lợi di chuyển gần các trường đại học lớn như Bách Khoa, Kinh Tế, Xây Dựng, Kinh Doanh Công Nghệ, Kinh Tế KT Công Nghiệp. + Pháp lý sổ đỏ chính chủ. Lh:  0975 678 ***  tuyệt đối miễn trung gian.",04/11/2024,14/11/2024,"5,5 tỷ",33 m²,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"3,6 m",3 m,4 phòng,N/A,N/A,Tin thường,41421946
"Bán nhà Hòa Bình đường Minh Khai, diện tích: 90,4m2, lô góc 6 tầng, MT: 5,5m ngõ nông oto 7 chỗ vào","Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","Bán nhà riêng 6 tầng ở đường Minh Khai, hàng xóm Phường Minh Khai, Hai Bà Trưng, Hà Nội. Diện tích sổ đỏ 90,4m² sử dụng riêng 61,0m mặt tiền 5.5m. Diện tích sàn xây dựng 350m, 7 PN và 8 WC siêu thoải mái cho cả gia đình hoặc nhóm bạn. Pháp lý đầy đủ, bạn cứ yên tâm nhé! Tầng 1: Thông sàn để dc 2 xe oto 7 chỗ. Tầng 2: Phòng tiếp khách siêu rộng. Tầng 3,4,5: Mỗi tầng 2 phòng ngủ. Tầng 6: Tum p thờ sân phơi. Vị trí đắc địa trung tâm Quận Hai Bà Trưng, cạnh Times City, Hồ Gươm chỉ vài phút di chuyển, cạnh tuyến đường huyết mạch Vành Đai 2,5 kết nối trung tâm ngoại thành vô cùng thuận tiện. Nơi này không chỉ đẹp mà còn phong thủy tốt, thích hợp cho ai muốn kinh doanh hoặc đầu tư. Vị trí thuận tiện, gần nhiều tiện ích, đảm bảo sẽ không làm bạn thất vọng. Pháp lý sổ đỏ chính chủ liên hệ:  0975 678 ***",29/10/2024,08/11/2024,"16,5 tỷ","90,4 m²",6 tầng,7 phòng,N/A,N/A,"5,5 m",7 m,8 phòng,N/A,N/A,Tin thường,41361999
Biệt thự sân vườn - diện tích - 80m2 - mặt tiền - 8m - giá 15.4 tỷ - 4 tầng,"Đường Lương Yên, Phường Thanh Lương, Hai Bà Trưng, Hà Nội","Biệt thự sân vườn - diện tích - 80m² - mặt tiền - 8m - giá 15.4 tỷ - 4 tầng. Nhà mặt đường, chủ rất cẩn thận, vị trí hiếm, Quận Hai Bà Trưng. Mặt tiền 8m, 2 thoáng. Diện tích: 80m² x 4 tầng. Giá: 15.4 tỷ. LH:  0912 809 ***",06/11/2024,16/11/2024,"15,4 tỷ",80 m²,Tây - Nam,Tây - Nam,4 phòng,4 phòng,8 m,4 m,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41088290
