Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Bán quỹ căn nhà đất Tổng Cục 2 ngõ 105 Xuân La, vị trí đẹp, giá tốt","Ngõ 105, Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","Bán quỹ căn nhà đất khu Tổng Cục 2 ngõ 105 Xuân La, Tây Hồ. 1. Diện tích 59m², MT 4m, nhà c4, đường ô tô, sổ đỏ đẹp, giá bán 270tr/m2 2. Bán đất diện tích 66m², MT 4m, đường to, 3 ô tô tránh nhau thoải mái, có vỉa hè rộng. Giá bán 290tr/m2 3. Diện tích 42m², 5 tầng, đường to, 2 ô tô tránh. Giá bán 14.95 tỷ. 4. Diện tích sổ 57m² diện tích thực tế 73m², MT 3.5m, 4 tầng, đường 3 ô tô tránh, có vỉa hè. Giá bán 17.5 tỷ. 5. Diện tích 67m², MT 4.1m, 4 tầng, đường 2 ô tô tránh, có vỉa hè. Giá bán 22.5 tỷ. 6. Diện tích 68m², MT 4.1m, 5 tầng, đường 3 ô tô tránh, có vỉa hè. Giá bán 22.5 tỷ. 7. Diện tích 33m², MT 4m, 4 tầng, trục đường nhìn sang Kosmo, kinh doanh sầm uất. Giá bán 20.9 tỷ - Vị trí Vip nhất Xuân La, gần tòa chung cư Kosmo, giáp Ngoại Giao Đoàn, gần trường MN, cấp 1, cấp 2, đại học Hành Chính, cách Hồ Tây vài bước chân. Khu phân lô bàn cờ, đường to, ô tô tránh, vỉa hè. - Dân cư văn minh, sạch sẽ. - Sổ đỏ phân lô, vuông đẹp. Quý khách hàng quan tâm vui lòng LH em Giang 0985 084 *** để biết thêm thông tin chi tiết.",08/11/2024,18/11/2024,270 triệu/m²,59 m²,N/A,N/A,N/A,N/A,4 m,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,40552962
"Xuân La đẳng cấp - Khu Vip cán bộ quân đội - Vỉa hè kinh doanh 68m2 - 22,5tỷ cả dãy toàn quan chức","Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","Đẳng cấp phân lô - khu Vip cán bộ. Đẹp nhất Xuân La, dân trí cao, khu phân lô hoặc làm văn phòng, xây chung cư mini cho thuê dòng tiền. Nhà có khe thoáng vĩnh viễn đằng sau nhà, trổ cửa sổ thoải mái. - Vị trí quá đẹp, kinh doanh, nhà mặt ngõ 3 ô tô chạy vòng quanh nhà, gần Hồ Tây, gần Sân Bay. + Phố Xuân La di chuyển Xuân Đỉnh, Xuân Tảo, khu Ngoại Giao Đoàn, cầu Nhật Tân.",08/11/2024,18/11/2024,"22,5 tỷ",68 m²,4 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,5 tầng,6 phòng,Đầy đủ,N/A,N/A,Tin thường,41465381
"Bán nhà Lạc Long Quân 86m2, 7 tầng, có thang máy, tòa CCMN cho thuê, 21 phòng full nội thất","Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","- Nhà vị trí đẹp, cách ô tô 20m, cách phố Lạc Long Quân chỉ 40m, ngõ thông. - Nhà xây 7 tầng set up chuẩn tòa CCMN cho thuê dòng tiền, tổng 21 phòng hiện đang cho thuê 130tr/tháng đã kín phòng. - Đầy đủ PCCC, thang thoát hiểm, nhà thoáng trước sau. - Trang thiết bị nội thất hiện đại, an ninh đảm bảo. - Gần Hồ Tây, đi lại thuận tiện. - Sổ đỏ chính chủ.",08/11/2024,18/11/2024,"17,5 tỷ",86 m²,Đầy đủ nội thất hiện đại.,N/A,N/A,N/A,7 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41465327
"Bán nhà mặt phố tại đường Âu Cơ DT: 90m2, giá: 18 tỷ. Tây Hồ","Đường Âu Cơ, Phường Quảng An, Tây Hồ, Hà Nội","Cực hiếm - cực vip - mặt phố - 4 tầng 1 hầm - bên trong đê - kinh doanh sầm uất. Bán nhà mặt phố Âu Cơ diện tích 90m², giá 18 tỷ. + Sổ đỏ cất két giao dịch ngay. + LH A Thái 0968 830 ***",08/11/2024,18/11/2024,18 tỷ,90 m²,N/A,N/A,N/A,N/A,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41465525
"Bán nhà Trích Sài 100m2 MT 9m lô góc, 10m ra mặt hồ, Wieu Hồ Tây bát ngát, ô tô đỗ cửa","Đường Trích Sài, Phường Thụy Khuê, Tây Hồ, Hà Nội","Bán nhà Trích Sài 100m² MT 9m lô góc, 10m ra mặt hồ, Wieu Hồ Tây bát ngát. Ô tô đỗ cửa. Nhà cũ xác định bán đất tặng nhà. Phù hợp ở hoặc xây tòa căn hộ cho thuê kết hợp ở hết ý. Tuyến phố khách nước ngoài sinh sống tương đối đông, cho thuê giá phòng rất tốt. Giá chỉ 19.2 tỷ. Lh em Xuân. 0983 298 ***",06/11/2024,16/11/2024,"19,2 tỷ",100 m²,N/A,N/A,N/A,N/A,9 m,N/A,N/A,N/A,N/A,Tin thường,41439522
"Xuân Diệu 100m2 MT 8.5m, 15m ra đường oto tránh. Tuyến phố Vip, toàn tây sinh sống","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Xuân Diệu 100m² MT 8.5m, 15m ra đường oto tránh. Tuyến phố Vip, toàn tây sinh sống, phù hợp xây tòa căn hộ cao cấp cho tây thuê. Nhu cầu thuê cao, giá thuê tốt, ổn định. Sổ đỏ vuông vắn, không lỗi lầm gì. Giá 23 tỷ có thương lượng. LH em Xuân 0983 298 ***",06/11/2024,16/11/2024,23 tỷ,100 m²,N/A,N/A,N/A,N/A,"8,5 m",Sổ đỏ,N/A,N/A,N/A,Tin thường,41447550
"Tòa căn hộ cao cấp tại Trịnh Công Sơn. 80m2 7 tầng, MT 5m, thang máy tốc độ cao, cách hồ 50m","Đường Trịnh Công Sơn, Phường Nhật Tân, Tây Hồ, Hà Nội","Tòa căn hộ cao cấp tại Trịnh Công Sơn. 80m² 7 tầng, MT 5m, thang máy tốc độ cao, ô tô đỗ cửa, cách MP 15m. Cách hồ 50m. Tòa nhà chủ tâm huyết xây, thiết kế hiện đại tầng 2 phòng khép kín. Giá thuê cao, khu vực nhiều Tây sinh sống. Giá chỉ 22.5 tỷ có thương lượng. LH em Xuân. 0983 298 ***",07/11/2024,17/11/2024,"22,5 tỷ",80 m²,N/A,N/A,N/A,N/A,5 m,7 tầng,N/A,N/A,N/A,Tin thường,40606349
"Biệt thự Võng Thị Hồ Tây DT 125m2, 4 tầng, đi bộ 10m ra Trích Sài Hồ Tây siêu đẹp, giá 42 tỷ","đường Võng Thị, Phường Thụy Khuê, Tây Hồ, Hà Nội","Một thoáng Hồ Tây, Trích Sài, Võng Thị, vị trí đẹp ô tô ra vào rộng rãi - ngõ thông thẳng ra Hồ Tây. Xây dựng: Biệt thự sân vườn - Sân rộng nhà rộng - 4 tầng - Nhiều phòng ngủ - Xây dựng chất lượng - chia phòng hợp lý - giếng trời riêng - có chỗ trồng thang máy riêng. Diện tích 125m². Mặt tiền 11m, BT 4 tầng thoáng mát. Biệt thự hiếm còn sót lại của Lòng Hồ Tây. Pháp lý sạch: Sổ đỏ chính chủ Giao dịch ngay. Giá 42 tỷ, tìm người yêu thích Hồ Tây. LH: 0989 292 *** Phương Linh.",08/11/2024,18/11/2024,42 tỷ,125 m²,4 tầng,6 phòng,Sổ đỏ/ Sổ hồng,N/A,11 m,30 m,6 phòng,N/A,N/A,Tin thường,41465494
"Lạc Long Quân, cạnh Lotte Mail DT 50m2 5 tầng MT 5m, sau 1 nhà ra mặt phố. Nhà đẹp về ở luôn","Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội","Lạc Long Quân, cạnh Lotte Mail DT 50m² 5 tầng MT 5m, sau 1 nhà ra mặt phố. Nhà đẹp về ở luôn. Tầng 2 phòng. Giá chỉ 9.2 tỷ có thương lượng. Lh em Xuân. 0983 298 ***",05/11/2024,15/11/2024,"9,2 tỷ",50 m²,N/A,N/A,N/A,N/A,5 m,5 tầng,N/A,N/A,N/A,Tin thường,40957588
"Bán đất tặng nhà 4 tầng phố Trịnh Công Sơn. View Hồ Tây DT 120m2 MT 7.2m lô góc, 15m ra mặt Hồ Tây","Đường Trịnh Công Sơn, Phường Nhật Tân, Tây Hồ, Hà Nội","Bán đất tặng nhà 4 tầng phố Trịnh Công Sơn. Wieu Hồ Tây DT 120m² MT 7.2m lô góc, 15m ra mặt Hồ Tây, lý thuyết ô tô đỗ cửa. Ngõ thông, phù hợp xây tòa căn hộ cho thuê. Giá chỉ 26 tỷ có thương lượng. Lh em Xuân. 0983 298 ***",07/11/2024,17/11/2024,26 tỷ,120 m²,N/A,N/A,N/A,N/A,"7,2 m",4 tầng,N/A,N/A,N/A,Tin thường,40406537
Chính chủ cần tiền bán gấp biệt thự Starlake view vườn hoa 115m2 x 6T thang máy full nội thất,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","- Siêu hiếm biệt thự liền kề KĐT StarLake View công viên vườn hoa cả khu duy nhất có 1 nhà bán, ở sướng, hàng xóm toàn quan chức cấp cao ở, dân trí văn minh, khẳng định lối sống thượng lưu. - Căn biệt thự liền kề tọa lạc tại vị trí vô cùng đắc địa trung tâm di chuyển đi đâu cũng thuận tiện, tiện ích thì bạt ngàn không thiếu thứ gì. - Hàng xóm toàn quan chức giàu có văn minh lịch sự. - Nhà nằm trong khu đô thị Tây Hồ Tây. Dãy đẹp nhất, trước nhà là vườn hoa. Cách đường Nguyễn Văn Huyên kéo dài chỉ 50m. Nhà an ninh tuyệt đối, bảo vệ nội khu 24/7. - Căn biệt thự liền kề thiết kế đẳng cấp, nội thất siêu xịn, toàn đồ nhập khẩu. Toàn bộ đồ gỗ trong nhà đều làm bằng gỗ lim và gỗ hương. Đá lát sàn, hệ thống điện, thiết bị vệ sinh đều nhập khẩu. - Tầng 1: Gara, phòng khách rộng, bếp, vệ sinh. - Tầng 2: 3 phòng ngủ, vệ sinh. - Tầng 3, 4: Mỗi tầng 2 phòng ngủ, 1 phòng vệ sinh to như phòng ngủ. - Tầng 5: Phòng thờ, phòng giặt, 1 phòng sinh hoạt chung và khu trồng cây, uống trà. - Tầng 6: Chủ nhà trồng cây, tổ chức tiệc nướng, party. - Pháp lý chuẩn sổ đỏ chính chủ phân lô vuông đẹp giao dịch ngay.",08/11/2024,08/12/2024,"50,95 tỷ",115 m²,6 tầng,7 phòng,Sổ đỏ/ Sổ hồng,"Đầy đủ nội thất siêu xịn, toàn đồ nhập khẩu. Toàn bộ đồ gỗ trong nhà đều làm bằng gỗ lim và gỗ hương. Đá lát sàn, hệ thống điện, thiết bị vệ sinh đều nhập khẩu.","6,5 m",15 m,5 phòng,N/A,N/A,Tin thường,41465387
"Bán nhanh căn hộ 81m/2 ngủ Sunshine Riverside Tây Hồ view cầu Nhật Tân. Giá 5,x tỷ. LH 0985 525 ***","Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội","Chính chủ bán nhanh căn hộ Sunshine Ruverside Tây Hồ. - DT 81 m² thông thuỷ (2PN + 2 WC + 1 logia). - Cửa hướng Tây, ban công Bắc. - View trọn cầu Nhật Tân và sông Hồng. - Giá bán 5,x tỷ. Liên hệ xem nhà 0985 525 ***",05/11/2024,15/11/2024,"5,8 tỷ",81 m²,2 phòng,2 phòng,Đầy đủ,N/A,Tây,Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41435845
"Cần bán nhà mặt phố Xuân Diệu, Tây Hồ. DT sổ 150m2 x 8T, MT 7m. Vị trí đẹp nhất phố - KD sầm uất","Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Gia đình cần bán nhà mặt phố Xuân Diệu, Tây Hồ, Hà Nội. - DT 150m² x 8T, MT 7m (nở hậu). Thang máy. - Vị trí nhà mặt phố, đoạn quy hoạch đã ổn định đẹp nhất mặt phố Xuân Diệu, đường ô tô 2 chiều, vỉa hè rộng, ô tô đỗ dừng thoải mái. - Hiện tại gia đình đang cho thuê được giá cao 150 tr/tháng. - Thiết kế: Thông sàn mỗi tầng 1 phòng, Thang máy + thang bộ, WC phía cuối nhà. - Sổ đỏ chính chủ, vuông vắn, 1 sổ và 1 chủ. Gia đình thiện chí bán. * Liên hệ trực tiếp anh Khâm, chị Mỹ: 0846 998 *** , 0966 886 *** . * Miễn trung gian, không tiếp môi giới, báo QC, xin cảm ơn.",08/11/2024,18/11/2024,72 tỷ,150 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,7 m,8 tầng,N/A,N/A,N/A,Tin thường,26629337
"Cần bán nhà mặt phố Lạc Long Quân, Tây Hồ. DT sổ đỏ 185m2 x MT 11m. Vị trí đẹp nhất phố, sầm uất","Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","Gia đình cần bán nhà mặt phố Lạc Long Quân, Quận Tây Hồ - TP Hà Nội. - DT sổ đỏ 185m² x 3tầng. MT 11m. (Vuông vắn). - Vị trí nhà mặt phố Lạc Long Quân - Nằm đoạn đẹp nhất mặt phố Lạc Long Quân. Thuộc trung tâm Quận Tây Hồ. - Nhà View nhìn hướng sang toàn cảnh Tây Hồ. - Đường Ô tô 2 chiều/2 làn, Vỉa hè rộng 8m. Ô tô đỗ dừng thoải mái. - Thích xây Tòa Văn Phòng, Trụ sở Công Ty, Ngân hàng, Showroom... - Ưu điểm Vị trí đẹp và Hiện tai nhà Mặt Phố Lạc Long Quân đang rất rất hiếm nhà bán. - Sổ đỏ chính chủ, 1 sổ, 1 chủ vuông vắn. - Gia đình thiện chí bán, luôn sẵn sàng giao dịch ngay. * Liên hệ trực tiếp Gia Đình Anh Minh, Chị Anh Thư: 0846 998 *** , 0966 886 *** . * Miễn trung gian, báo QC, không tiếp môi giới, xin cảm ơn.",08/11/2024,18/11/2024,92 tỷ,185 m²,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,N/A,Tin thường,26057592
Toà 6T thang máy vỉa hè căn góc một MP Trích Sài và một mặt ngõ DT 60m2 MT 6m giá 62 tỷ,"Đường Trích Sài, Phường Thụy Khuê, Tây Hồ, Hà Nội","- Tọa lạc vị trí Vàng trên mặt phố Trích Sài, Hồ Tây. Đứng từ nhà nhìn ra giữa mặt Hồ Tây xanh mát, gió lộng. - Đường Trích Sài giao thông buôn bán sầm uất ngày đêm, khí hậu trong lành, quanh năm mát mẻ, được kết nối với các con phố như Võ Chí Công, Thụy Khê, Nghi Tàm, Tam Đa, Nguyễn Đình Thi, Nguyễn Hoàng Tôn, Liễu Giai... - Căn nhà 6 tầng thang máy có vỉa hè rộng, nhà căn góc một Mp và một mặt ngõ cực kỳ hiếm nhà bán tại khu vực này, gia chủ thiết kế hiện đai, nội thất gỗ lim, khung cột bê tông trắc chắn, thang mấy nhập khẩu nguyên chiếc. - Tầng 1: Gara tách biệt + phòng ngủ cho Giúp việc gia đình. + Tầng 2: Phòng khách + bếp. + Tầng 3: Phòng ngủ lớn + vệ sinh khép kín. + Tầng 4: 2 phòng ngủ nhỏ vệ sinh giữa. + Tầng 5: Phòng sinh hoạt chung - đọc sách - và phòng giặt. + Tầng 6: Sân vườn thượng uyển cafe ngắm Hồ Tây. - Gia chủ về già sang ở với con nên bán giá 62 tỷ cho người mua thiện chí. SĐCC, quy hoạch ổn định, pháp lý sạch. - LH: E Tùng 0986 931 *** thông tin chính xác, ko kết hợp trung gian và vp).",08/11/2024,18/11/2024,62 tỷ,60 m²,6 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Nội thất xịn,6 m,10 m,4 phòng,N/A,N/A,Tin thường,39378819
"Mặt phố Nhật Chiêu, Tây Hồ. Mặt Hồ Tây, 105m2, 5 tầng, MT 6.5m. Hai thoáng Thang máy, hầm xe, 86 tỷ","Đường Nhật Chiêu, Phường Nhật Tân, Tây Hồ, Hà Nội","Nhà mặt phố Nhật Chiêu, Nhật Tân, Tây Hồ. Mặt Hồ Tây, kinh doanh tấp nập. 105m², 5 tầng, MT 6.5m. Hầm để xe riêng. Thang máy, hai thoáng trước sau vĩnh viễn. Thiết kế tầng 2 phòng khép kín, nội thất sang trọng. Sổ hoa hậu. Bán có 86 tỷ. Liên hệ: 0986 768 ***",08/11/2024,18/11/2024,86 tỷ,105 m²,5 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",15 m,8 phòng,N/A,N/A,Tin thường,41464924
"Cần bán biệt thự KĐT Tây Hồ Tây với giá 102 tỷ VND, DT 270m2, lô góc 3 mặt thoáng, giá tốt nhất khu","Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","Cần bán biệt thự tại Phường Xuân La, Tây Hồ, Hà Nội với giá 102 tỷ VND, pháp lý sổ đỏ, diện tích 270m², số phòng ngủ 4. ======= Thông tin cơ bản. + Pháp lý: Sổ đỏ. + Nội thất: Đầy đủ. + Số tầng: 3. + Chiều ngang mặt tiền: 12m. + Giá: 102 tỷ VND. + Diện tích: 270m². + Số phòng ngủ: 4. + Số toilet: 5. Mô tả chi tiết. + Biệt thự nằm trong khu đô thị Tây Hồ Tây - Starlake, một trong những khu vực phát triển nhất Hà Nội. + Với diện tích 270m², biệt thự được thiết kế hiện đại, không gian sống thoải mái và sang trọng. + Số phòng ngủ lên đến 4, phù hợp cho gia đình lớn hoặc những ai yêu thích không gian rộng rãi. + Nội thất đầy đủ, sẵn sàng để vào ở ngay. + Mặt tiền rộng 12m, tạo cảm giác thoáng đãng và dễ dàng bố trí cảnh quan. + Pháp lý rõ ràng với sổ đỏ, đảm bảo quyền sở hữu cho khách hàng. ======= Liên hệ ngay với 0919 086 *** để biết thêm chi tiết và đặt lịch xem nhà. Nguyễn Văn Quynh.",11/11/2024,21/11/2024,102 tỷ,270 m²,4 phòng,5 phòng,Đầy đủ,N/A,12 m,3 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41178839
"Cần bán nhà mặt phố Nguyễn Đình Thi, Tây Hồ. DT Sổ 350m2 x 4T, MT 12m. Nhà nằm đoạn đẹp giữa phố","Đường Nguyễn Đình Thi, Phường Thụy Khuê, Tây Hồ, Hà Nội","Gia đình tôi chuyển công tác cần bán nhà mặt phố Nguyễn Đình Thi, Quận Tây Hồ - Hà Nội. - DT sổ 350m² x 4T, MT 12m (vuông vắn). - Nhà nằm giữa phố nguyễn Đình Thi, thuộc vị trí đẹp nhất phố, vỉa hè rộng. - Phố Nguyễn Đình Thi hiện tại trên thị trường BĐS cực hiếm nhà muốn bán và Căn nhà, khuôn viên đất rộng 350m² của gia đình tôi có 1 không 2 tại mặt phố Nguyễn Đình Thi. - Phù hợp ở và kinh doanh Khách Sạn, Căn hộ sầm uất hoặc cho thuê được giá trị cao. - Sổ đỏ chính chủ, vuông vắn 1 sổ và 1 chủ. Gia đình thiện tôi thiện chí bán. * Liên hệ trực tiếp gia đình Anh Khâm hoặc chị Mỹ: 0966 886 *** , 084.699.8888. (Miễn trung gian, không tiếp môi giới, báo QC, xin cảm ơn. ).",08/11/2024,18/11/2024,180 tỷ,350 m²,N/A,N/A,N/A,N/A,12 m,4 tầng,N/A,N/A,N/A,Tin thường,29875794
"Cần bán nhà mặt phố Lạc Long Quân, Tây Hồ. DT sổ đỏ 160m2 x 5T, MT 8,5m. Vị trí đẹp, vỉa hè rộng 5m","Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội","Gia đình cần bán nhà mặt phố Lạc Long Quân, Quận Tây Hồ, TP Hà Nội. - DT sổ đỏ 160m² x 5T, MT 8,5m. (Vuông vắn). - Vị trí nhà đẹp và đắc địa nhất mặt phố Lạc Long Quân. Kinh Doanh thương mại sầm uất. Nhà gần ngay khu vực Lotte đang xây dựng lên, Lotte thuộc dự án lớn và to nhất Việt Nam. - Đường ô tô 2 làn/2 chiều, vỉa hè rộng 5m. Ô tô đỗ dừng thoải mái. - Hiện tại nhà đang cho thuê dòng tiền thu nhập ổn định. Gia đình bán đi để chia tài sản cho các con. - Thích hợp làm ngân hàng, tòa văn phòng, thời trang... Nhộn nhịp và rất sầm uất. - Sổ đỏ chính chủ, vuông vắn. 1 sổ, 1 chủ. Luôn sẵn sàng giao dịch. * Liên hệ trực tiếp gia đình Anh Minh, Chị Anh Thư: 0966 886 *** , 0846 998 *** . * Miễn trung gian, không tiếp môi giới, xin cảm ơn.",08/11/2024,18/11/2024,90 tỷ,160 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"8,5 m",5 tầng,N/A,N/A,N/A,Tin thường,31717068
Bán nhà Xuân Đỉnh - Hệ sinh thái Ngoại Giao Đoàn - Sẵn cho thuê - Nhỉnh 6 tỷ,"Đường Xuân Đỉnh, Phường Xuân La, Tây Hồ, Hà Nội","Nhà 6 tầng - Ở được 3 thế hệ - Nội thất còn rất mới. 50 bước ra Nguyễn Xuân Khoát. 100 bước tới Đại Sứ Quán Hàn Quốc. 2' bước để tận hưởng hệ sinh thái Ngoại Giao Đoàn (tổ hợp vui chơi ăn uống sành điệu nhất nhì thủ đô). Chủ nhà muốn bán sớm để đầu tư kinh doanh nắm bắt xu hướng. Giá nhỉnh 6 tỷ có thể thương lượng thêm sâu. Sổ đỏ chính chủ, nằm vali đợi ra mang đi. Liên hệ: Em Hiếu thổ cư Tây Hồ 0919 915 ***",06/11/2024,16/11/2024,"6,85 tỷ",39 m²,Nội thất còn rất mới.,N/A,N/A,N/A,6 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41444931
Sang nhượng căn hộ cực hiếm dự án Sunshine Golden River,"Dự án Sunshine Golden River, Phường Phú Thượng, Tây Hồ, Hà Nội","Căn hộ cao cấp Sunshine Golden River tìm chủ nhân mới. - Diện tích 140m² thiết kế 3PN, 2WC. - Kết hợp với thiết kế full cửa kính và ban công rộng gần 30m². - Nội thất cơ bản CĐT. - Tầng cao view công viên, thành phố, Hồ Tây lung linh. Giá hấp dẫn.",30/10/2024,14/11/2024,13 tỷ,140 m²,3 phòng,2 phòng,Cơ bản,N/A,Bắc,Nam,Hợp đồng mua bán,N/A,N/A,Tin thường,40798398
"Bán đất mặt phố Âu Cơ đã hạ đê - gần ngã 3 Xuân Diệu - DT 190m2 MT 9,2m, vuông, SDCC. Giá 65 tỷ","Đường Âu Cơ, Phường Quảng An, Tây Hồ, Hà Nội",Chính chủ cần bán đất mặt phố Âu Cơ đã hạ đê - ngay ngã 3 Xuân Diệu. Thông tin mô tả: DTSD 190m². DT sổ 160m² MT 9.2m hậu 9.2m. Sổ đỏ mới chính chủ - full thổ cư 100%. Khu vực kinh doanh đỉnh. Thích hợp xây trụ sở tòa văn phòng - khách sạn. Giá 65 tỷ. Anh chị có nhu cầu liên hệ: 0982 445 *** Mr Trung. Trân trọng.,08/11/2024,18/11/2024,65 tỷ,190 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"9,2 m",Bắc,N/A,N/A,N/A,Tin thường,41347597
"Bán 10 căn biệt thự giá rẻ, vị trí cạnh Hồ Tây, dự án Kita Capital Ciputra, Tây Hồ, Hà Nội","Dự án The Melody Village Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội","Bán 10 căn biệt thự giá rẻ, cạnh Hồ Tây, cạnh Lotte Mall Tây Hồ, Hà Nội. - Giá chỉ nhỉnh 40 tỷ/căn. - Diện tích từ (140m² - 149m² - 189m² - 214m² - 318m²). - Xây 1 tầng hầm + 3 tầng nổi + 1 tầng áp mái. - Sổ đỏ lâu dài, nhận nhà ngay. - Đường trước nhà 17.5m. - Địa chỉ đường Võ Chí Công, Nguyễn Hoàng Tôn, Lạc Long Quân. LH 0901 485 *** Mr Nam. LH 0977 465 *** Mr Nam.",04/11/2024,14/11/2024,46 tỷ,140 m²,Đông - Nam,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,8 m,16 m,5 phòng,N/A,N/A,Tin thường,39358215
"Đất làng Phú Thượng, Tây Hồ lô góc 2 thoáng, ngõ thông ô tô đỗ cửa","Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội","Lô đất đẹp mặt ngõ thông ô tô đỗ cửa tại An Dương Vương thông phố Phú Gia... - Diện tích 40m² x 3.5m mặt tiền, pháp lý sạch. - Đất nằm vị trí mặt ngõ, giữa làng Phú Thượng, gần trường cấp 1,2,3 Phú Thượng, gần khu đô thị Ciputra... - Sổ đỏ đẹp, sẵn sàng giao dịch. - Giá bán 7.4 tỷ. - Liên hệ: 0986 068 ***",08/11/2024,18/11/2024,"7,4 tỷ",40 m²,N/A,N/A,N/A,N/A,"3,5 m",Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41465034
"Hot - Bán gấp nhà MP Yên Phụ - Tây Hồ, lô góc, vị trí đẹp, 42m 7 tầng, MT 6m chỉ 21.1 tỷ","Đường Yên Phụ, Phường Yên Phụ, Tây Hồ, Hà Nội","Mặt phố - lô góc - mặt tiền quyền lực 3 Thoáng - 200m ra Đường Thanh Niên. + Nhà nằm vị trí đắc địa nhất phố. Cực gần đường Thanh Niên. Tây nhiều hơn ta. Khu vực đáng sống nhất Hà Nội. + Đi bộ lối cổng làng Yên Phụ ra hồ Tây chưa đến 100m. Gần các trục đường Nghi Tàm, Âu Cơ, Xuân Diệu, Từ Hoa... + Lô góc 1 mặt phố + 2 mặt ngõ cạnh, 3 thoáng vĩnh viễn. + Từ tầng 2 xây đua 50m lên tới tầng 7. + Thiết kế: 1 hầm + 5 nổi + tum. Các tầng có thể chia phòng hoặc đập thông sàn tùy theo ý Khách. + Đang cho thuê cả nhà gần 50tr/ tháng. + Sổ đỏ chính chủ vuông như tờ A4.",08/11/2024,18/11/2024,"21,1 tỷ",42 m²,Sổ đỏ,N/A,N/A,N/A,6 m,7 tầng,N/A,N/A,N/A,Tin thường,40368085
"Bán nhà mặt phố giá 37,5 tỷ VND tại Phố Yên Hoa, Tây Hồ","Phố Yên Hoa, Phường Yên Phụ, Tây Hồ, Hà Nội","Nhà mặt phố giá 37,5 tỷ VND tại Phố Yên Hoa, Phường Yên Phụ, Tây Hồ, Hà Nội với diện tích 90m². === Đặc điểm nổi bật. Pháp lý rõ ràng với sổ đỏ/sổ hồng, đảm bảo quyền sở hữu an toàn cho khách hàng. Thêm vào đó, việc sở hữu tài sản này sẽ mang lại sự yên tâm cho mọi giao dịch. Nội thất đầy đủ, chỉ cần dọn vào ở ngay mà không cần phải lo lắng về việc trang trí hay mua sắm thêm. Nhà có 7 tầng, không gian rộng rãi, phù hợp cho gia đình lớn hoặc có thể kinh doanh cho thuê. Chiều ngang mặt tiền lên tới 5,6m, tạo không gian thoáng đãng và dễ dàng thu hút sự chú ý của khách hàng. Giá bán 37,5 tỷ VND, một mức giá hợp lý cho một căn nhà mặt phố tại khu vực này. Diện tích 90m², đủ rộng để thiết kế không gian sống thoải mái cho cả gia đình. Có 8 phòng ngủ và 5 toilet, rất thuận tiện cho việc sinh hoạt hàng ngày của gia đình đông người. Vị trí đắc địa, dễ dàng di chuyển đến các khu vực lân cận. Phù hợp cho việc kinh doanh hoặc cho thuê với tiềm năng sinh lời cao. === Liên hệ ngay 0916 624 *** Mr Phú để biết thêm chi tiết.",08/11/2024,18/11/2024,"37,5 tỷ",90 m²,8 phòng,5 phòng,Đầy đủ,N/A,56 m,7 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41085000
