Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
Cần bán nhanh căn hộ 2 ngủ CT 17 Green House đô thị Việt Hưng,"Green House, Đường Ngô Huy Quỳnh, Phường Đức Giang, Long Biên, Hà Nội","Chị gái em xuống mặt đất, cần bán nhanh căn hộ 2 ngủ Green House. Đối diện trường Marie Curie. Tiện ích nội khu full, có vườn đi bộ, có bể bơi, có sân tenis, sân pickeboll. Có trung tâm tiệc cưới. Sổ sách cầm tay, sang tên ngay. Xem nhà vui lòng gọi em Dũng.",11/11/2024,26/11/2024,"3,4 tỷ",74 m²,2 phòng,1 phòng,Cơ bản,N/A,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41498868
"Bán chung cư 3 ngủ cạnh trường Marie Curie giá chỉ 3,89 tỷ","Đường Ngô Huy Quỳnh, Phường Giang Biên, Long Biên, Hà Nội","Căn hộ chung cư Việt Hưng. Tòa thang máy. Thiết kế 3 ngủ 2 vs. Nội thất đầy đủ. Sát trường Marie Curie. Tiện ích khu đô thị việt hưng đã hiện hữu, không thiếu gì. Xem nhà vui lòng gọi em theo SDT.",11/11/2024,26/11/2024,"3,9 tỷ",99 m²,3 phòng,2 phòng,Đầy đủ.,N/A,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41498846
"Bán mảnh đất phố Đặng Vũ Hỷ, tái định cư Xóm Lò Thanh Am, 48m2","Đường Đặng Vũ Hỷ, Phường Thượng Thanh, Long Biên, Hà Nội","Đất hướng Đông Nam. Mặt tiền 4m, 48m² diện tích, thông số tuyệt đẹp. Cách 1 nhà ra đường 13,5m. Chi tiết vui lòng gọi em Dũng.",11/11/2024,26/11/2024,155 triệu/m²,48 m²,Đông - Nam,Sổ đỏ/ Sổ hồng.,N/A,N/A,4 m,6 m,N/A,N/A,N/A,Tin thường,41498809
"Bán đất Thạch Bàn 80m2, MT 5,3m, phân lô vỉa hè ôtô tránh giá 9,8tỷ","Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội","Chính chủ cần bán gấp mảnh đất khu phân lô tái định cư X3 thạch bàn phân lô vỉa hè ôtô tránh. Xung quanh bạt ngàn tiện ích vây quanh, gần chợ Đồng Dinh, trường học các cấp, khu đô thị Garden City, sân Golf, Aoen Mall Long Biên, đường QL5, đường Cổ Linh, cầu Thanh Trì, cầu Vĩnh Tuy giao thông sang các tỉnh phái bắc như Hải Phòng, Hải Dương, Hưng Yên, Thái Bình,... Vô cùng thuân tiện, sang trung tâm thành phố chỉ mất vài phút. Sổ đỏ vuông đẹp như tờ A4 sẵn sàng giao dịch ngay. LH em Hải:  0963 105 ***  để được hỗ trợ miễn phí.",11/11/2024,21/11/2024,"9,8 tỷ",80 m²,Sổ đỏ/ Sổ hồng.,N/A,N/A,N/A,"5,3 m",7 m,N/A,N/A,N/A,Tin thường,40816486
"Bán nhà mặt phố Nguyễn Thời Trung 36m2, MT 4m, 4 tầng phân lô vỉa hè đường trước 25m, kinh doanh","Đường Nguyễn Thời Trung, Phường Thạch Bàn, Long Biên, Hà Nội","Chủ nhà cần bán gấp căn nhà mặt phố Nguyễn Thời Trung DT 36m², MT 4m, nhà 4 tầng mặt phố vỉa hè rộng thênh thang, đường trước nhà 25m, thuận tiện kinh doanh tất cả các mặt hàng. Vị trí víp siêu hiếm - nhà đẹp - mặt phố - vỉa hè đá bóng - ô tô tải tránh nhau. + Nhà mặt phố đẹp, kinh doanh mọi mặt hàng. + Vỉa hè rộng đá bóng, ô tô tải tránh nhau. + Nhà mở cửa hàng kinh doanh hoặc cho thuê mặt bằng, văn phòng, nhà hàng, tạp hoá, cửa hàng thuốc, thực phẩm sạch... Hoặc giữ tiền giá trị ngày càng tăng cao. Nhà nằm trung tâm mặt phố nên xung quanh bạt ngàn tiện ích, gần chợ đồng Dinh, trường học các cấp, hồ điều hoà, TTTM Aeon Mall, sân golf, khu đô thị Garden, khu đô thị Him Lam, đường Cổ Linh, đường QL5, cầu Vĩnh Tuy, cầu Thanh Trì. Giao thông thuận tiện sang Trung tâm thành phố chỉ mất 10 phút lái xe. Nhà 4 tầng dân xây mới chủ xây tâm huyết chắc chắn với đầy đủ công năng có thể vừa ở vừa kinh doanh. Sổ đỏ phân lô vuông đẹp sẳn sàng giao dịch ngay. LH E Hải:  0963 105 *** : Để được hỗ trợ xem nhà miễn phí 24/7.",11/11/2024,21/11/2024,"8,7 tỷ",36 m²,Bắc,4 tầng,3 phòng,Sổ đỏ/ Sổ hồng.,4 m,25 m,3 phòng,Đầy đủ.,N/A,Tin thường,41253643
"Bán nhà mặt phố việt hưng 75m , nhà 5 tầng giá 17,5tỷ. vỉa hè kinh doanh","Đường Gia Thụy, Phường Gia Thụy, Long Biên, Hà Nội","Chính chủ cần bán gấp căn nhà mặt phố phường Gia Thụy Long Biên, DT 75m², MT 4m, nhà 4 tầng, dân xây, hai mặt ngõ trước và sau, đường trước nhà 17m vỉa hè 5m, kinh doanh đa dạng. Vị trí vip phố Gia Thụy xung quanh bạt ngàn tiện ích vây quanh, ngay cạnh Big C City, trung tâm thương mại Aeon Mall Long biên, sân golf, chợ, trường học các cấp, đường Nguyễn Văn Linh, đường Ngô Gia Tự, đường Nguyễn Văn Cừ đườnG Cổ Linh, cầu Vĩnh Tuy cầu Chương Dương, cầu Long Biên, giao thông thuận tiện sang Phố Cổ chỉ vài phút. Nhà dân xây 4 tầng vô cùng chắc chắn tỷ mỷ. T1: Gara ôtô + bếp. T2,3: Có 1 phòng khách + 3 phòng ngủ khép kín. T4 phòng thờ + sân phơi. Sổ đỏ vuông đẹp sẳn sàng giao dịch ngay. LH em Hải:  0963 105 ***  để được hỗ trợ xem nhà miễn phí 24/7.",11/11/2024,21/11/2024,"17,9 tỷ",75 m²,Đông - Nam,Đông - Nam,4 phòng,5 phòng,4 m,17 m,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ.,Tin thường,40290013
"Hiếm! Chỉ hơn 4 tỷ - Ngọc Lâm, Ngọc Thụy, Long Biên, 4 tầng, 40m2, ô tô, sổ riêng, gần trường","Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội","Phải nhanh! Mipec Ngọc Lâm, Ngọc thụy, Long Biên, sổ riêng, 4 tầng, 40m², ô tô, gần trường, chỉ hơn 4 tỷ, full thổ cư. - Vị trí gần Khai Sơn City, trường cấp 1, cấp 2 Ngọc Thụy, chợ Ngọc Thụy, gần đường Hồng Tiến kéo dài... - Gần mặt phố Nguyễn Văn Cừ, cầu chương dương, phố ngọc lâm, gần bến xe Gia Lâm. Sân bay Nguyễn Sơn, phường bồ đề. Thiết kế: 4 tầng: - Tầng 1: Phòng khách, bếp, phòng ăn. - Tầng 2, T3: 4 Phòng Ngủ, WC. - Tầng 4: Phòng thờ, sân phơi. Sổ đỏ chính chủ cất két. Liên hệ Dư nhà đẹp chuyên bán nhà mặt phố Nguyễn Văn Cừ, phố Bồ Đề, Ngọc Thụy, Phố Ngọc Lâm, Gần Phố Nguyễn Sơn, P. Hồng Tiến.",07/11/2024,17/11/2024,"4,7 tỷ",40 m²,Cơ bản,N/A,N/A,N/A,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41217073
Siêu hiếm Bồ Đề - nhà đẹp 6 tầng thang máy - ô tô 7 chỗ đỗ cửa vào nhà - mặt tiền khủng,"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội","Vị trí ngay gần hồ Bồ Đề. Đường trước nhà oto đỗ cửa. Diện tích 50 m², mặt tiền = hậu rộng 5m. Xây 6 tầng với kiến trúc trẻ trung, sang trọng. Thang bộ + thang máy. Tầng 1: Để xe + Phòng Khách + Bếp. Tầng 2: Phòng ngủ master. Tầng 3: Phòng ngủ master. Tầng 4: 2 Phòng ngủ. Tầng 5: Phòng uống trà ngắm cây. Tầng 6: Khu thờ + sân phơi. Full nội thất sang trọng.",11/11/2024,21/11/2024,"12,75 tỷ",50 m²,4 phòng,Full nội thất sang trọng.,N/A,N/A,5 m,6 tầng,N/A,N/A,N/A,Tin thường,41498758
"Bán đất mặt đường 25m Cự Khối view công viên hồ điều hoà 90m2 MT 5m giá 18,5tỷ vỉa hè kinh doanh","Đường Cự Khối, Phường Cự Khối, Long Biên, Hà Nội","Chủ nhà cần bán gấp mảnh đất tái định cư Cự Khối mặt đường 25m Cự Khối, view trước nhà là công viên hồ điều hoà lớn nhất quân Long Biên DT 90m², MT 5m mặt đường 25m, vỉa hè 5m rộng thênh thang, kinh doanh bất chấp các mặt hàng. Vị trị trung tâm mặt hồ điều hoà công viên 31 héc ta lớn nhất quận Long Biên đang chuẩn bị triển khai, sung quanh bạt ngàn tiện ích vây quanh, gần chợ cự khối, trường học các cấp, ủy ban phường, trung tâm thương mại Aoen Mall, sân golf, khu đô thị Vinhomes, đường Cổ Linh, cầu Thanh Trì, cầu Vĩnh Tuy, cầu Chương Dương và đón đầu cầu Trần Hưng đạo 2025 chuẩn bị triển khai,... Giao thông vô cùng thuận tiện sang trung tâm thành phố chỉ mất 10 phút lái xe. Sổ đỏ vuông đẹp, sẳn sàng giao dịch ngay. LH E Hải:  0963 105 *** : Để được hỗ trợ dẫn đi xem đất miễn phí.",11/11/2024,21/11/2024,"18,5 tỷ",90 m²,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,5 m,25 m,N/A,N/A,N/A,Tin thường,41394784
"Bán nhà Cự Khối, Long Biên 200m2 x 3 tầng, mặt tiền 10m, giá chào 10,5 tỷ","Phường Cự Khối, Long Biên, Hà Nội","Dành cho các chủ đầu tư chia lô, bán đất tặng nhà. Khách xây phân lô hay xây biệt thự ở cực thích, trước nhà dự án mở rộng đường tương lai sáng vô cùng. Nhà xây vẫn chắc chắn kiên cố khách mua chỉ cần sửa lại chút hoặc sửa lm phòng trọ cho thuê rất hiệu quả. Chủ thiện chí bán sổ cất két sẵn giao dịch. LH: Mr. Công chuyên nhà phố Long Biên.",11/11/2024,21/11/2024,"10,5 tỷ",200 m²,N/A,N/A,N/A,N/A,10 m,3 tầng,N/A,N/A,N/A,Tin thường,41233887
Biệt thự mặt phố vỉa hè KD - căn góc 1 mặt phố 1 mặt ngõ ô tô - thiết kế có ô chờ thang máy có sẵn,"Đường Tư Đình, Phường Bồ Đề, Long Biên, Hà Nội","Nhà của kiến trúc sư tự thiết kế, công năng sử dụng tối ưu, phù hợp VP, Phòng khám, spa, thẩm mỹ. Mô tả. Tầng 1. Gara ô tô. Phòng làm việc, hầm rượu, kho, vs. Tầng 2. Thông sàn, phòng khách rộng có thể chia nhiều phòng, phòng thờ. Tầng 3. Bếp, phòng ngủ master, phòng làm việc, VS. Tầng 4. 3 phòng ngủ khép kín, phòng sh chung karaoke. Tầng 5. Phòng Gym, sân phơi, view ngắm sông Hồng thưởng trà. Sổ đỏ chính chủ Vuông vắn nở hậu đẹp.",11/11/2024,21/11/2024,27 tỷ,130 m²,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tin thường,41233922
"Bán đất Thạch Bàn 90m2, MT 5m giá chào 13,5 tỷ đường 3 ôtô tránh nhau, kinh doanh tốt","Ngõ 68, Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội","Chính chủ cần bán gấp mảnh đất mặt ngõ 68 Nguyễn Văn Linh Thạch Bàn DT 90m², MT 5m, đường 3 ôtô tránh nhau thoải mái, kinh doanh tốt tất cả các mặt hàng. Vị trí víp khu trung tâm Thạch Bàn xung quanh bạt ngàn tiện ích vây quanh, ngay gần Chợ Đồng Dinh, khu đô thị Garden City, trường học các cấp 1,2,3 Thạch Bàn, trung tâm thương mại Aeon Mall, sân golf Long Biên, hồ điều hoà, đường QL5, đường Cổ Linh, cầu Vĩnh Tuy, Cầu Thanh Trì. Giao thông thuận tiện sang trung tâm thành phố chỉ mất 10 phút lái xe. Sổ đỏ vuông đẹp sẳn sàng giao dịch ngay. LH E Hải:  0963 105 ***  để được hỗ trợ xem nhà miễn phí 24/7.",11/11/2024,21/11/2024,"13,5 tỷ",90 m²,Đông - Nam,3 tầng,3 phòng,Sổ đỏ/ Sổ hồng.,5 m,10 m,3 phòng,Đầy đủ.,N/A,Tin thường,40925183
"Bán nhà Ngọc Lâm 60m2, MT 4m, 6 tầng thang máy, gara ôtô giá 13,6 tỷ thương lượng","Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội","Chủ nhà cần bán gấp căn nhà trung tâm phố cổ Ngọc Lâm DT 60m², MT 4m, nhà 6 tầng, tháng máy, gara để được 2 ôtô 7 chổ vào nhà thoải mái. Vị trí đắc địa khu trung tâm phố cổ Ngọc Lâm xung quanh bạt ngàn tiện ích vây quanh, gần Mipec, chợ, trường học các cấp, bệnh viện Tâm Anh, BigC, trung tâm thương mại Aeon Mall Long Biên, đường Cổ Linh Hồng Tiến kéo dài, đường Nguyễn Văn Cừ, Cầu Chương Dương, cầu vĨnh Tuy và đón đầu cầu Trần Hưng Đạo 2025. Giao thông vô cùng thuận tiện đi các tỉnh và quận huyện lân cận, sang trung tâm thành phố chỉ mất 5 phút lái xe. Nhà 6 tầng, thang máy xịn sò, nội thất đẳng cấp 5 sao, khách mua chủ tặng lại toàn bộ, chỉ việc sách vali về ở ngay, nhà mới koong. Tầng 1: Thông sàn + Gara ô tô + wc. Tầng 2: Thông sàn + phòng khách + wc. Tầng 3; 4: Mỗi tầng 1 phòng ngủ master khép kín. Tầng 5: Có 2 phòng ngủ + wc. Tầng 6: Phòng thờ + sân phơi. Sổ vuông đẹp, cất két sẵn sàng giao dịch ngay. LH em Hải:  0963 105 *** : Để được hỗ trợ xem nhà miễn phí 24/7.",11/11/2024,21/11/2024,"13,6 tỷ",60 m²,Tây - Bắc,6 tầng,4 phòng,Sổ đỏ/ Sổ hồng,4 m,5 m,4 phòng,"Thang máy xịn sò, nội thất đẳng cấp 5 sao.",N/A,Tin thường,40999825
"Mặt phố Lâm Du 120m2 x 4 tầng, MT 7.6m kinh doanh, dòng tiền, 11.5 tỷ 0915 163 ***","Đường Lâm Du, Phường Bồ Đề, Long Biên, Hà Nội","Cần bán gấp nhà mặt phố Lâm Du, Long Biên. Diện tích 120m² x 4 tầng, mặt tiền 7.6m, kinh danh siêu đỉnh, dòng tiền 20 triêu/ tháng, giá 11.5 tỷ. Vị trí rất đẹp, đoạn trung tâm đẹp nhất Lâm Du, kinh doanh gì cũng tiện. Hiện trạng nhà cũ 4 tầng rất chắc chắn, có thể sửa chữa cải tạo hoặc xây dựng tòa nhà văn hòng mới tầng hầm cực đẹp. Khu vực phường Bồ Đề dân trí rất cao, nơi tập chung nhiều dự án đắt đỏ nhất quận Long Biên như 318, Minh Nhựa, Tiện ích đầy đủ, trường lien cấp WellSpring, BV quốc tế Tâm Anh cách nhàvài trăm mét, cách trung tâm phố đi bộ Hoàn Kiếm 1 cây cầu Chương Dương. Tương lai rất phát triển khi dự án cầu Trần Hưng Đạo khởi công. Phù hợp xây dựng văn phòng công ty, showroom kinh doanh. Sổ đỏ chính chủ, sãn sang sang tên. A Liên hệ e Công  0915 163 *** miễn môi giới, trung gian, quảng cáo).",11/11/2024,21/11/2024,"11,5 tỷ",120 m²,Sổ đỏ.,N/A,N/A,N/A,"7,6 m",4 tầng,N/A,N/A,N/A,Tin thường,38578309
Siêu phẩm mặt phố việt hưng - phân lô - kinh doanh - ô tô tránh - hàng xóm Vinhomes Riverside,"Phố Việt Hưng, Phường Đức Giang, Long Biên, Hà Nội","- Đường trước nhà rộng rãi, vỉa hè rộng, ô tô thông, ra vào tránh nhau thoải mái. - Tiện ích đầy đủ, an sinh tốt, rất gần Công viên, bệnh viện, Trung tâm hành chính Quận Long Biên. - Hiện trạng đất không có nhiều mô tả. - Sổ đỏ phân lô, vuông vắn trước sau như nhau. Liên hệ MR. Công chuyên nhà mặt phố để được xem và tư vấn miễn phí.",11/11/2024,21/11/2024,20 tỷ,90 m²,N/A,N/A,N/A,N/A,Sổ đỏ.,N/A,N/A,N/A,N/A,Tin thường,41222515
"Hót! Bán nhà riêng 60m2 tại Phường Thạch Bàn, 11 tỷ, 8PN, 8PT, 6T, mặt tiền 4m","Phường Thạch Bàn, Long Biên, Hà Nội","Nhà riêng siêu phẩm duy nhất tại Phường Thạch Bàn, Long Biên, Hà Nội đang chờ bạn! Với diện tích 60m², ngôi nhà này có 6 tầng, 8 phòng ngủ và 8 toilet, cực kỳ phù hợp cho gia đình đông thành viên hoặc cho thuê. Nội thất đầy đủ, chỉ việc xách vali vào ở liền. Mặt tiền 4m cực kỳ sáng sủa, có thể làm văn phòng hoặc kinh doanh nhỏ. Đường vào rộng 4m, xe hơi ra vào thoải mái. Pháp lý đầy đủ, yên tâm không có chuyện gì xảy ra sau này. Gần các tiện ích như chợ, trường học, và công viên, bạn sẽ không phải đi đâu xa để tìm kiếm cuộc sống tiện nghi. Liên hệ ngay với Nguyễn Chí Phú qua số  0367 199 ***  để không bỏ lỡ cơ hội này!",06/11/2024,21/11/2024,11 tỷ,60 m²,Đông,Đông,8 phòng,8 phòng,4 m,4 m,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41437495
"Bán nhà Hoàng Như Tiếp 60m2 x 7 tầng, phân lô ô tô, kd, thang máy, giá 15 tỷ","Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội","- Nhà đẹp long lanh - cực kỳ hiếm nhà bán - khu phân lô - ngõ xe tải tránh nhau - thang máy xịn - cách vườn hoa 10m. Ở cực sướng. Khu vực dân trí cao, vị trí đẹp: Gần trường học, bệnh viện, vô vàn tiện ích. - Vị trí đẹp: Gần trường học, bệnh viện, vô vàn tiện ích, giao thông nhộn nhịp, kinh doanh sầm uất, nhà nằm rất gần mặt phố Hồng Tiến. - Thiết kế: 7 tầng, mặt tiền siêu rộng. - Sổ vuông đẹp. LH A Công chuyên nhà mặt Phố Long Biên:",11/11/2024,21/11/2024,15 tỷ,60 m²,N/A,N/A,N/A,N/A,7 tầng,N/A,N/A,N/A,N/A,Tin thường,38860532
"Mặt phố Nguyễn Sơn 95m2 x 7 tầng, kinh doanh đỉnh, khu vip quận Long Biên, giá 23 tỷ","Đường Nguyễn Sơn, Phường Bồ Đề, Long Biên, Hà Nội","Mô tả, + Nhà vị trí khu vip, dân trí cao an ninh 24/24. Cạnh trường mầm non quốc tế, phòng gym 5 sao, kinh doanh sầm uất, gần tổ hợp chung cư vip nhiều tiện ích. + Kinh doanh sầm uất nhất phố, - Chủ nhà làm ăn thành đạt bán vào Vin ở., - Khu trung tâm quận Long Biên với đa dạng các tiện ích. - Pháp lý: Sạch sẽ, sẵn sàng giao dịch. LH: MR. Công chuyên nhà mặt phố.",11/11/2024,21/11/2024,23 tỷ,95 m²,N/A,N/A,N/A,N/A,7 tầng,N/A,N/A,N/A,N/A,Tin thường,41222268
"Mặt phố quyền lực Ngô Gia Tự, vị trí đẹp nhất phố, kinh doanh, thang máy, vỉa hè rộng","Đường Ngô Gia Tự, Phường Bồ Đề, Quận Long Biên, Hà Nội","Mô tả, - Mặt phố quyền lực, kinh doanh vô địch, nhà một mặt phố một mặt ngõ ô tô đều đi được. + T1: KD. + T2: 1 ngủ rộng & bếp & vs. + T3: Phòng khách, 2 ngủ. + T4: 2 Ngủ. + T5: Tum, sân phơi. - Sổ đỏ vuông vắn, cất két sẵn sàng giao dịch.",11/11/2024,21/11/2024,27 tỷ,105 m²,Sổ đỏ.,N/A,N/A,N/A,5 tầng,4 phòng,N/A,N/A,N/A,Tin thường,41385858
"Bán đất Thạch Bàn 55m2, MT 4,5m ngõ ô tô vào đất giá 6,5tỷ đường thông tứ tung","Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội","Chính chủ cần bán gấp mảnh đất khu trung tâm Thạch Bàn DT 55m², MT 4,5m, đường ôtô vào tận đất, đường thông tứ ngã, ôtô chạy vòng quanh. Vị trí khu trung tâm thạch bàn sung quanh bạt ngàn tiện ích vây quanh, gần chợ đồng dinh, trường học các cấp 1,2,3 Thạch Bàn hồ điều hoà, trung tâm thương mại Aeon Mall Long Biên, đường Cổ Linh, Đường Ql5. Hiên tại là đất trống. Sổ đỏ vuông đẹp sẳn sàng giao dịch ngay. LH em Hải:  0963 105 ***  để được hỗ trợ miễn phí 24/7.",11/11/2024,21/11/2024,"6,5 tỷ",55 m²,Tây - Bắc,Sổ đỏ/ Sổ hồng.,N/A,N/A,"4,5 m",4 m,N/A,N/A,N/A,Tin thường,40924933
Bán nhà chính chủ nhiều tiện ích,"Ngõ 565, Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội","Nhu cầu cần chuyển nhà to. Chính chủ cần bán căn nhà 5 tầng CN30.7m², diện tích thực tế sử dụng 35m² tại ngõ 565 Bát Khối gara ô tô đỗ cách 10 mét ngõ rộng. Xung quanh nhiều tiện ích gần các trường cấp 1,2,3 bệnh viện lớn. Tâm anh, hàng xóm văn minh thân thiện. Tầng 1 p khách, bếp toilet. Tầng 2,3,4 mỗi tầng 1 ngủ toilet khép kín. Tầng 5 p thờ sân phơi. Nhà mới xây 1 năm vẫn mới chỉ việc mang vali về ở. Ưu tiên khách thiện chí gia chủ (có gia Lộc) và để lại toàn bộ đồ nội thất các phòng gồm. Nóng lạnh điều hòa, bếp từ cao cấp, các p thiết kế nội thất tủ gắn tường kệ tivi các p riêng biệt chắc chắn. Sổ đỏ chính chủ. Liên hệ xem nhà trực tiếp e Dũng chủ nhà. (ảnh chụp 100%).",12/11/2024,22/11/2024,7 tỷ,35 m²,Tây - Bắc,Tây - Bắc,3 phòng,4 phòng,"3,3 m","3,5 m",5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,Tin thường,41408831
Shophouse H2 - TM4 Hope Residence Nguyễn Lam. View vườn hoa,"Dự án Hope Residence, Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội","Mô tả: + Căn Shophouse 2 tầng tòa H2 dự án Hope Residence với 5 tòa chung cư tổng số hơn 1.500 căn hộ rất đông đúc kinh doanh phục vụ nội khu rất đông khách. + Căn Shophouse View vườn hoa nội khu vị trí đẹp, chủ đang cho thuê hair salon tóc, thời hạn hợp đồng 3 năm, đã đầu tư nội thất rất nhiều tiền, chủ bán kèm điều kiện nối tiếp hợp đồng đồng với người đang thuê. + Sổ đỏ cất két sẵn sàng giao dịch. Giá 9 tỷ. Anh chị quan tâm LH e tư vấn thêm ạ:  0988 310 ***",12/11/2024,22/11/2024,9 tỷ,146 m²,N/A,N/A,N/A,N/A,2 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41335137
"Căn hộ 74.7m2, 2PN, 2WC, nội thất đầy đủ, vị trí vàng KĐT Việt Hưng, Long Biên","Dự án Việt Hưng, Phường Giang Biên, Long Biên, Hà Nội","Cuộc sống tiện nghi ngay tại căn hộ mơ ước. Căn hộ 74.7m², 2PN, 2WC, nội thất đầy đủ, vị trí vàng! Tận hưởng không gian sống hiện đại với đầy đủ tiện ích: Nội thất mới tinh: Tủ bếp, 3 điều hòa, bình nóng lạnh, sàn gỗ, sofa... Vị trí đắc địa: Gần trường học, bệnh viện, chợ, công viên, xe bus. Tầng cao, view đẹp, không khí trong lành. An ninh 24/7, cư dân văn minh. Còn chần chờ gì nữa, sở hữu ngay căn hộ mơ ước để tận hưởng cuộc sống tiện nghi! Liên hệ xem nhà:  0972 308 *** Mr. Nam).",04/11/2024,14/11/2024,"3,2 tỷ","74,7 m²",2 phòng,2 phòng,Đầy đủ.,N/A,Đông,Tây,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41415479
"Bán căn hộ 84,5m2 (2PN + 1) tại Le Grand Jardin - Sài Đồng, Long Biên, Hà Nội. Giá chỉ 4,8 tỷ VNĐ","Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội","Bán căn hộ 84.5m² tòa L2 dự án Le Grand Jardin - Sài Đồng. Giá: 4 tỷ 850 (bao thuế phí). Thông tin cơ bản. * Pháp lý: Sổ hồng lâu dài/ Hợp đồng mua bán. * Nội thất: Cơ bản. * Hướng cửa chính: Đông Nam, Tây Bắc, Tây Nam. * Hướng ban công: Đông Nam, Tây Nam, Đông Bắc. * Giá: 4,850 tỷ VND. * Diện tích: 85m². * Số phòng ngủ: 3. * Số toilet: 2. Liên hệ ngay để biết thêm thông tin chi tiết về căn hộ này:  0947 065 ***  Đạt Trần.",11/11/2024,21/11/2024,"4,85 tỷ","84,5 m²",3 phòng,2 phòng,Cơ bản,N/A,Đông - Bắc,Đông - Nam,Hợp đồng mua bán,N/A,N/A,Tin thường,41490171
"Hàng hiếm căn góc tại Le Grand Jardin Sài Đồng. Căn hộ 97m2 3 pn + 2vs giá 5,9 tỷ. Đầy đủ nội thất","Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội","Căn hộ 3PN - 2VS tại tòa G chung cư Le Grand Jardin - Sài Đồng chỉ với giá 5,9 tỷ. ---- Thông tin cơ bản. * Pháp lý: Sổ hồng lâu dài. * Nội thất: Cơ bản. * Hướng cửa chính: Đông Nam, Tây Bắc, Tây Nam. * Hướng ban công: Đông Nam, Tây Nam, Đông Bắc. * Giá: 5,9 tỷ VNĐ. * Diện tích: 97m². * Số phòng ngủ: 3. * Số toilet: 2. Liên hệ ngay để biết thêm thông tin chi tiết về căn hộ này:  0947 065 ***  Đạt Trần.",11/11/2024,21/11/2024,"5,9 tỷ",97 m²,3 phòng,2 phòng,Đầy đủ,N/A,Đông - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41490559
